,Cruise ID,Station-Cast #,Target Station,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,DiscreteOxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,DiscreteChl (ug/l),DiscretePhaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,DiscretePhosphate [µmol/L],DiscreteSilicate [µmol/L],DiscreteNitrate [µmol/L],DiscreteNitrite [µmol/L],DiscreteAmmonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,DiscreteSalinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments,Chl Comments
98,AR04-C,3,ISSM,40 21.80 N,070 52.99 W,2016-05-28T16:10:51Z,3,0000000000000100,94,D:\Data\ar04-c003.hex,0000000000000100,8,0000000000000100,May 28 2016 16:25:34,6.93,0000000000000100,6.876,40.36334,-70.88324,11.6329,0000000000000100,11.6469,0000000000000100,3.747136,0000000000000100,3.748304,0000000000000100,32.8638,32.8628,6.8991,0000000000000100,6.18122,-9999999,-9999999,0.4095,90.2692,0000000000000100,-9999999,-9999999,6.926,0000000000000100,0000000000000100,0.645487751493775,0.193564051454429,-9999999,0000000000000100,0000000000000100,0.129536585365854,0.94130836691159,<0.04,<0.04,1.62020264570318,0000000000000100,0000000000000100,32.8648,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate pH,-9999999
99,AR04-C,4,Glider #374,40 06.57 N,070 27.64 W,2016-05-29T01:04:40Z,4,0000000000000100,123,D:\Data\ar04-c004.hex,0000000000000100,1,0000000000000100,May 29 2016 01:10:16,117.382,0000000000000100,116.448,40.10959,-70.46063,13.0798,0000000000000100,13.0794,0000000000000100,4.161099,0000000000000100,4.160546,0000000000000100,35.4921,35.4873,4.5862,0000000000000100,5.89938,-9999999,-9999999,0.3373,91.9135,0000000000000100,-9999999,-9999999,4.66,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.4914,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
100,AR04-C,4,Glider #374,40 06.57 N,070 27.64 W,2016-05-29T01:04:40Z,4,0000000000000100,123,D:\Data\ar04-c004.hex,0000000000000100,2,0000000000000100,May 29 2016 01:15:02,47.873,0000000000000100,47.501,40.10958,-70.46062,8.5959,0000000000000100,8.5949,0000000000000100,3.531686,0000000000000100,3.531566,0000000000000100,33.4445,33.4442,6.2065,0000000000000100,6.57846,-9999999,-9999999,0.1947,95.2486,0000000000000100,-9999999,-9999999,6.23,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,33.4549,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
101,AR04-C,4,Glider #374,40 06.57 N,070 27.64 W,2016-05-29T01:04:40Z,4,0000000000000100,123,D:\Data\ar04-c004.hex,0000000000000100,3,0000000000000100,May 29 2016 01:15:09,47.848,0000000000000100,47.476,40.10958,-70.46062,8.6096,0000000000000100,8.6095,0000000000000100,3.533384,0000000000000100,3.533438,0000000000000100,33.4494,33.4501,6.2106,0000000000000100,6.57624,-9999999,-9999999,0.1907,95.3442,0000000000000100,-9999999,-9999999,6.243,0000000000000100,0000000000000100,0.251433301189894,0.156024914267821,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,33.4465,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
102,AR04-C,4,Glider #374,40 06.57 N,070 27.64 W,2016-05-29T01:04:40Z,4,0000000000000100,123,D:\Data\ar04-c004.hex,0000000000000100,4,0000000000000100,May 29 2016 01:17:05,27.832,0000000000000100,27.617,40.10958,-70.46062,9.0481,0000000000000100,9.0397,0000000000000100,3.522508,0000000000000100,3.522182,0000000000000100,32.9344,32.9388,6.7813,0000000000000100,6.53419,-9999999,-9999999,0.4061,90.3455,0000000000000100,-9999999,-9999999,6.78,0000000000000100,0000000000000100,2.0856045981053,0.535355363452188,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,32.9568,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
103,AR04-C,4,Glider #374,40 06.57 N,070 27.64 W,2016-05-29T01:04:40Z,4,0000000000000100,123,D:\Data\ar04-c004.hex,0000000000000100,4,0000000000000100,May 29 2016 01:17:05,27.832,0000000000000100,27.617,40.10958,-70.46062,9.0481,0000000000000100,9.0397,0000000000000100,3.522508,0000000000000100,3.522182,0000000000000100,32.9344,32.9388,6.7813,0000000000000100,6.53419,-9999999,-9999999,0.4061,90.3455,0000000000000100,-9999999,-9999999,6.78,0000000000000100,0000000000000100,2.06126630387247,0.625788204278627,-9999999,0000000000000101,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,32.9568,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,dilution post-extraction
104,AR04-C,4,Glider #374,40 06.57 N,070 27.64 W,2016-05-29T01:04:40Z,4,0000000000000100,123,D:\Data\ar04-c004.hex,0000000000000100,6,0000000000000100,May 29 2016 01:17:40,27.894,0000000000000100,27.678,40.10956,-70.46062,9.05,0000000000000100,9.057,0000000000000100,3.522945,0000000000000100,3.523675,0000000000000100,32.9372,32.9383,6.8098,0000000000000100,6.53381,-9999999,-9999999,0.4191,90.053,0000000000000100,-9999999,-9999999,6.812,0000000000000100,0000000000000100,2.20542389278999,0.809609188709362,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,32.9453,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
105,AR04-C,4,Glider #374,40 06.57 N,070 27.64 W,2016-05-29T01:04:40Z,4,0000000000000100,123,D:\Data\ar04-c004.hex,0000000000000100,7,0000000000000100,May 29 2016 01:19:57,3.162,0000000000000100,3.138,40.10958,-70.46062,12.973,0000000000000100,12.967,0000000000000100,3.861493,0000000000000100,3.86094,0000000000000100,32.7899,32.7899,6.8462,0000000000000100,6.0131,-9999999,-9999999,0.5584,86.9702,0000000000000100,-9999999,-9999999,6.904,0000000000000100,0000000000000100,1.24218909411388,0.252207483704177,-9999999,0000000000000101,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,32.7896,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,pick copepod off filt
106,AR04-C,4,Glider #374,40 06.57 N,070 27.64 W,2016-05-29T01:04:40Z,4,0000000000000100,123,D:\Data\ar04-c004.hex,0000000000000100,8,0000000000000100,May 29 2016 01:20:06,3.144,0000000000000100,3.12,40.10958,-70.46062,12.961,0000000000000100,12.9579,0000000000000100,3.860382,0000000000000100,3.860084,0000000000000100,32.7898,32.7897,6.8436,0000000000000100,6.0146,-9999999,-9999999,0.5597,86.9429,0000000000000100,-9999999,-9999999,6.895,0000000000000100,0000000000000100,1.26746347658644,0.229393094281304,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,A8,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
107,AR04-C,5,PMUO,39 56.47 N,070 46.33 W,2016-05-29T13:10:21Z,5,0000000000000100,446,D:\Data\ar04-c005.hex,0000000000000100,1,0000000000000100,May 29 2016 13:36:01,94.002,0000000000000100,93.261,39.94119,-70.77212,14.1149,0000000000000100,14.1147,0000000000000100,4.283938,0000000000000100,4.283898,0000000000000100,35.6964,35.6962,5.2378,0000000000000100,5.76928,-9999999,-9999999,0.1406,96.5462,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,0.25539837398374,0.830595943520807,3.61637668966291,<0.04,1.87169977870967,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
108,AR04-C,6,CS4,40 00.37 N,070 46.57 W,2016-05-29T14:24:04Z,6,0000000000000100,269,D:\Data\ar04-c005.hex,0000000000000100,1,0000000000000100,May 29 2016 14:40:01,48.46,0000000000000100,48.083,40.00578,-70.77682,12.0117,0000000000000100,12.0124,0000000000000100,3.974764,0000000000000100,3.974804,0000000000000100,34.7226,34.7224,5.8271,0000000000000100,6.06059,-9999999,-9999999,0.195,95.242,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,0.263666666666667,0.807846815426811,2.84908535748806,0.191923672743584,1.27752527722421,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
109,AR04-C,7,CS3,40 04.29 N,070 46.54 W,2016-05-29T15:21:59Z,7,0000000000000100,142,D:\Data\ar04-c007.hex,0000000000000100,1,0000000000000100,May 29 2016 15:32:12,50.791,0000000000000100,50.395,40.07158,-70.77518,14.2521,0000000000000100,14.2455,0000000000000100,4.230302,0000000000000100,4.229434,0000000000000100,35.0894,35.0874,5.8156,0000000000000100,5.77504,-9999999,-9999999,0.3089,92.5692,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,0.107028455284553,0.357414079165679,0.303513096640305,<0.04,0.897273635885711,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
110,AR04-C,8,CN,40 08.20 N,070 46.54 W,2016-05-29T16:33:40Z,8,0000000000000100,134,D:\Data\ar04-c008.hex,0000000000000100,1,0000000000000100,May 29 2016 16:43:24,48.322,0000000000000100,47.946,40.13674,-70.77566,13.6482,0000000000000100,14.1281,0000000000000100,4.129805,0000000000000100,4.184654,0000000000000100,34.7003,34.779,5.9767,0000000000000100,5.86056,-9999999,-9999999,0.3282,92.1233,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,0.166284552845528,0.509580469305523,1.31603724726758,0.0418919691775336,1.75547002799751,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
111,AR04-C,9,CS2,40 13.20 N,070 46.47 W,2016-05-29T18:08:11Z,9,0000000000000100,126,D:\Data\ar04-c009.hex,0000000000000100,1,0000000000000100,May 29 2016 18:17:16,49.811,0000000000000100,49.422,40.22014,-70.77422,8.9402,0000000000000100,8.9396,0000000000000100,3.552599,0000000000000100,3.552541,0000000000000100,33.3382,33.3382,6.4147,0000000000000100,6.53276,-9999999,-9999999,0.2274,94.4734,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,0.300873983739837,1.23856364067315,1.85131957090009,0.096448952292461,1.90877306126441,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
112,AR04-C,10,CS1,40 17.59 N,070 46.58 W,2016-05-29T19:43:58Z,10,0000000000000100,115,D:\Data\ar04-c010.hex,0000000000000100,1,0000000000000100,May 29 2016 19:51:29,50.558,0000000000000100,50.163,40.2932,-70.77636,8.7848,0000000000000100,8.786,0000000000000100,3.546039,0000000000000100,3.546217,0000000000000100,33.4155,33.4163,6.3915,0000000000000100,6.55207,-9999999,-9999999,0.1991,95.1451,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,0.29949593495935,1.39629092879152,1.96500808786762,0.113985125436545,2.76045657941389,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
113,AR04-C,11,UI,40 21.92 N,070 46.53 W,2016-05-29T21:09:36Z,11,0000000000000100,94,D:\Data\ar04-c011.hex,0000000000000100,1,0000000000000100,May 29 2016 21:16:48,49.847,0000000000000100,49.457,40.3652,-70.77534,8.5935,0000000000000100,8.5924,0000000000000100,3.50779,0000000000000100,3.507537,0000000000000100,33.1945,33.1929,6.4739,0000000000000100,6.5895,-9999999,-9999999,0.2493,93.9579,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,0.425357723577236,2.68136389801239,3.2232475070464,0.161722485662106,2.47990200872935,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
114,AR04-C,12,AUV64 Start,40 12.44 N,071 03.96 W,2016-05-30T19:51:11Z,12,0000000000000100,127,D:\Data\ar04-c012.hex,0000000000000100,1,0000000000000100,May 30 2016 19:56:01,122.315,0000000000000100,121.34,40.20728,-71.06606,13.6527,0000000000000100,13.6528,0000000000000100,4.230218,0000000000000100,4.230147,0000000000000100,35.6103,35.6095,4.8114,0000000000000100,5.82655,-9999999,-9999999,0.4292,89.8258,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
115,AR04-C,13, CS2 ,40 13.77 N,070 46.62 W,2016-05-31T11:50:30Z,13,0000000000000100,125,D:\Data\ar04-c013.hex,0000000000000100,1,0000000000000100,May 31 2016 11:55:25,119.451,0000000000000100,118.498,40.22952,-70.77692,12.8014,0000000000000100,12.8012,0000000000000100,4.125771,0000000000000100,4.1257,0000000000000100,35.4142,35.4137,4.123,0000000000000100,5.93614,-9999999,-9999999,0.5458,87.2455,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
116,AR04-C,14,AUV 64 End,40 12.78 N,070 53.48 W,2016-05-31T17:03:23Z,14,0000000000000100,129,D:\Data\ar04-c014.hex,0000000000000100,1,0000000000000100,May 31 2016 17:08:45,122.918,0000000000000100,121.938,40.21292,-70.89129,13.4091,0000000000000100,13.4088,0000000000000100,4.202682,0000000000000100,4.202556,0000000000000100,35.5771,35.5762,4.2415,0000000000000100,5.85669,-9999999,-9999999,0.5403,87.3645,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
117,AR04-C,cts,-9999999,40 12.44 N,071 03.96 W,2016-05-30T19:51:11Z,cts,0000000000000100,-9999999,D:\Data\ar04-c012.hex,0000000000000100,1,0000000000000100,May 30 2016 19:56:01,122.315,0000000000000100,121.34,40.20728,-71.06606,13.6527,0000000000000100,13.6528,0000000000000100,4.230218,0000000000000100,4.230147,0000000000000100,35.6103,35.6095,4.8114,0000000000000100,5.82655,-9999999,-9999999,0.4292,89.8258,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
