,Cruise ID,Station-Cast #,Target Station,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments,Chl Comments
211,AT-27B,2,CNSM,40 08.20 N,070 46.50 W,2015-05-07T22:06:55Z,2,0000000000000100,135,ctd\at27b_002.hex,0000000000000100,7,0000000000000100,May 07 2015 23:27:07,7.464,0000000000000100,7.406,40.13668,-70.77496,9.4495,0000000000000100,9.4356,0000000000000100,3.629345,0000000000000100,3.628414,0000000000000100,33.6754,33.6789,7.6129,0000000000000100,6.4457,-9999999,-9999999,0.5192,87.8492,0000000000000100,-9999999,-9999999,7.466,0000000000000100,0000000000000100,2.24077478399631,0.534785683627862,-9999999,0000000000000101,0000000000000100,0.161800416418798,0.03,0.0499575543797766,<0.04,<0.03,0000000000000100,0000000000000100,33.786,0000000000000100,0000000000000100,2267.15123666297,0000000000000100,2027.05063490488,0000000000000100,-9999999,-9999999,-9999999,7.92590589065452,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,dilution after high reading
212,AT-27B,2,CNSM,40 08.20 N,070 46.50 W,2015-05-07T22:06:55Z,2,0000000000000100,135,ctd\at27b_002.hex,0000000000000100,8,0000000000000100,May 07 2015 23:27:17,7.467,0000000000000100,7.41,40.13668,-70.77496,9.4345,0000000000000100,9.4467,0000000000000100,3.628098,0000000000000100,3.629243,0000000000000100,33.6767,33.677,7.6262,0000000000000100,6.44777,-9999999,-9999999,0.4747,88.8103,0000000000000100,-9999999,-9999999,7.467,0000000000000100,0000000000000100,2.04744194278451,0.583423493714968,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,33.7938,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
213,AT-27B,2,CNSM,40 08.20 N,070 46.50 W,2015-05-07T22:06:55Z,2,0000000000000100,135,ctd\at27b_002.hex,0000000000000100,8,0000000000000100,May 07 2015 23:27:17,7.467,0000000000000100,7.41,40.13668,-70.77496,9.4345,0000000000000100,9.4467,0000000000000100,3.628098,0000000000000100,3.629243,0000000000000100,33.6767,33.677,7.6262,0000000000000100,6.44777,-9999999,-9999999,0.4747,88.8103,0000000000000100,-9999999,-9999999,7.467,0000000000000100,0000000000000100,2.63687133672294,0.504659928871063,-9999999,0000000000000101,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,33.7938,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,dilution after high reading
214,AT-27B,3,AUV,40 38.75 N,070 25.65 W,2015-05-08T17:39:30Z,3,0000000000000100,61,ctd\at27b003.hex,0000000000000100,1,0000000000000100,May 08 2015 18:43:51,46.921,0000000000000100,46.554,40.64584,-70.42752,6.2322,0000000000000100,6.2336,0000000000000100,3.30945,0000000000000100,3.309781,0000000000000100,33.3133,33.3156,6.9918,0000000000000100,6.94876,-9999999,-9999999,0.3715,91.1313,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,33.3162,0000000000000101,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Salinity = 33.3162,-9999999
215,AT-27B,3,AUV,40 38.75 N,070 25.65 W,2015-05-08T17:39:30Z,3,0000000000000100,61,ctd\at27b003.hex,0000000000000100,2,0000000000000100,May 08 2015 18:46:37,1.96,0000000000000100,1.945,40.64584,-70.42752,9.9863,0000000000000100,9.3639,0000000000000100,3.641437,0000000000000100,3.585449,0000000000000100,33.3017,33.3047,7.0865,0000000000000100,6.38583,-9999999,-9999999,0.1604,96.0686,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,33.3146,0000000000000101,0000000000001000,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Salinity = 33.3146,-9999999
216,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,1,0000000000000100,May 09 2015 15:28:05,488.288,0000000000000100,483.978,39.9431,-70.82558,6.5113,0000000000000100,6.5066,0000000000000100,3.51229,0000000000000100,3.512029,0000000000000100,35.075,35.0769,4.4546,0000000000000100,6.82394,-9999999,-9999999,0.1003,97.525,0000000000000100,-9999999,-9999999,4.621,0000000000000100,0000000000000100,0.0232470952969315,0.0580322463072085,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.0764,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
217,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,2,0000000000000100,May 09 2015 15:28:15,488.31,0000000000000100,483.999,39.9431,-70.82558,6.5098,0000000000000100,6.5067,0000000000000100,3.51217,0000000000000100,3.512029,0000000000000100,35.0752,35.0769,4.4551,0000000000000100,6.82416,-9999999,-9999999,0.1013,97.5008,0000000000000100,-9999999,-9999999,4.655,0000000000000100,0000000000000100,0.0242844910302631,0.053359885142964,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.0754,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
218,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,3,0000000000000100,May 09 2015 15:37:25,202.305,0000000000000100,200.658,39.9431,-70.82558,12.2638,0000000000000100,12.2637,0000000000000100,4.100399,0000000000000100,4.100429,0000000000000100,35.6411,35.6415,4.8833,0000000000000100,5.99403,-9999999,-9999999,0.1016,97.4931,0000000000000100,-9999999,-9999999,5.031,0000000000000100,0000000000000100,0.0432405403393228,0.0733971013655144,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.6413,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
219,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,4,0000000000000100,May 09 2015 15:37:33,202.379,0000000000000100,200.731,39.9431,-70.82558,12.2653,0000000000000100,12.2659,0000000000000100,4.10059,0000000000000100,4.100683,0000000000000100,35.6415,35.6418,4.887,0000000000000100,5.99383,-9999999,-9999999,0.0983,97.5724,0000000000000100,-9999999,-9999999,4.984,0000000000000100,0000000000000100,0.0476730493817398,0.0566139711430642,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.6419,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
220,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,5,0000000000000100,May 09 2015 15:45:46,26.384,0000000000000100,26.18,39.9431,-70.82559,14.5664,0000000000000100,14.4775,0000000000000100,4.309612,0000000000000100,4.295985,0000000000000100,35.5465,35.5021,6.1101,0000000000000100,5.72257,-9999999,-9999999,1.0168,77.5628,0000000000000100,-9999999,-9999999,6.066,0000000000000100,0000000000000100,1.9097512363605,2.2651483797699,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.5158,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Chl Max,-9999999
221,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,5,0000000000000100,May 09 2015 15:45:46,26.384,0000000000000100,26.18,39.9431,-70.82559,14.5664,0000000000000100,14.4775,0000000000000100,4.309612,0000000000000100,4.295985,0000000000000100,35.5465,35.5021,6.1101,0000000000000100,5.72257,-9999999,-9999999,1.0168,77.5628,0000000000000100,-9999999,-9999999,6.066,0000000000000100,0000000000000100,3.81950247272099,3.69885762309484,-9999999,0000000000001001,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.5158,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Chl Max,"1st dilution, extra drop of extract when pipetted?"
222,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,5,0000000000000100,May 09 2015 15:45:46,26.384,0000000000000100,26.18,39.9431,-70.82559,14.5664,0000000000000100,14.4775,0000000000000100,4.309612,0000000000000100,4.295985,0000000000000100,35.5465,35.5021,6.1101,0000000000000100,5.72257,-9999999,-9999999,1.0168,77.5628,0000000000000100,-9999999,-9999999,6.066,0000000000000100,0000000000000100,3.46867409744884,3.8662854698073,-9999999,0000000000000101,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.5158,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Chl Max,2nd diff dilution
223,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,6,0000000000000100,May 09 2015 15:45:54,26.376,0000000000000100,26.172,39.9431,-70.82558,14.4836,0000000000000100,14.3951,0000000000000100,4.297008,0000000000000100,4.283789,0000000000000100,35.506,35.4648,6.1642,0000000000000100,5.73349,-9999999,-9999999,1.036,77.1833,0000000000000100,-9999999,-9999999,6.158,0000000000000100,0000000000000100,2.26623813381445,2.33329153492712,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.5302,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Chl Max,-9999999
224,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,6,0000000000000100,May 09 2015 15:45:54,26.376,0000000000000100,26.172,39.9431,-70.82558,14.4836,0000000000000100,14.3951,0000000000000100,4.297008,0000000000000100,4.283789,0000000000000100,35.506,35.4648,6.1642,0000000000000100,5.73349,-9999999,-9999999,1.036,77.1833,0000000000000100,-9999999,-9999999,6.158,0000000000000100,0000000000000100,3.58184454108502,3.71346085783389,-9999999,0000000000000101,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.5302,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Chl Max,1st dilution post-extraction
225,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,6,0000000000000100,May 09 2015 15:45:54,26.376,0000000000000100,26.172,39.9431,-70.82558,14.4836,0000000000000100,14.3951,0000000000000100,4.297008,0000000000000100,4.283789,0000000000000100,35.506,35.4648,6.1642,0000000000000100,5.73349,-9999999,-9999999,1.036,77.1833,0000000000000100,-9999999,-9999999,6.158,0000000000000100,0000000000000100,3.00184601744961,4.20919427375268,-9999999,0000000000000101,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.5302,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Chl Max,2nd diff dilution post-extraction
226,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,7,0000000000000100,May 09 2015 15:48:03,2.463,0000000000000100,2.444,39.9431,-70.82558,14.4318,0000000000000100,14.4463,0000000000000100,4.211137,0000000000000100,4.212603,0000000000000100,34.7695,34.77,7.0159,0000000000000100,5.76562,-9999999,-9999999,0.7298,83.3222,0000000000000100,-9999999,-9999999,7.178,0000000000000100,0000000000000100,0.757298885332088,0.375795567929911,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,34.7732,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
227,AT-27B,4,Between OS & UO (Gliders 379 & 374),39 56.59 N,070 49.53 W,2015-05-09T14:10:49Z,4,0000000000000100,495,ctd\at27b004.hex,0000000000000100,8,0000000000000100,May 09 2015 15:48:11,2.373,0000000000000100,2.355,39.9431,-70.82558,14.4484,0000000000000100,14.4485,0000000000000100,4.212708,0000000000000100,4.212849,0000000000000100,34.7691,34.7703,7.0163,0000000000000100,5.76371,-9999999,-9999999,0.7316,83.286,0000000000000100,-9999999,-9999999,7.13,0000000000000100,0000000000000100,1.22129770424042,0.180288513804916,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,34.773,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
228,AT-27B,5,OSSM,39 56.40 N,070 53.00 W,2015-05-10T01:51:42Z,5,0000000000000100,449,ctd\at27b005.hex,0000000000000100,1,0000000000000100,May 10 2015 03:08:02,442.559,0000000000000100,438.701,39.94,-70.88336,6.7615,0000000000000100,6.7835,0000000000000100,3.534142,0000000000000100,3.536464,0000000000000100,35.0844,35.0877,4.3138,0000000000000100,6.78431,-9999999,-9999999,0.1335,96.7164,0000000000000100,-9999999,-9999999,4.389,0000000000000100,0000000000000100,0.0372990920484235,0.0470926887059355,-9999999,0000000000000100,0000000000000100,0.818627602617489,6.95127077240377,10.3517845972957,<0.04,1.61053448275862,0000000000000100,0000000000000100,35.0894,0000000000000100,0000000000000100,2323.20738086557,0000000000000100,2186.74531657072,0000000000000100,-9999999,-9999999,-9999999,7.67458571926882,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
229,AT-27B,5,OSSM,39 56.40 N,070 53.00 W,2015-05-10T01:51:42Z,5,0000000000000100,449,ctd\at27b005.hex,0000000000000100,2,0000000000000100,May 10 2015 03:08:10,442.685,0000000000000100,438.826,39.94,-70.88336,6.7577,0000000000000100,6.7841,0000000000000100,3.533843,0000000000000100,3.536574,0000000000000100,35.0849,35.0882,4.3038,0000000000000100,6.78488,-9999999,-9999999,0.1328,96.734,0000000000000100,-9999999,-9999999,4.507,0000000000000100,0000000000000100,0.0303674023757076,0.0452116525299554,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.0888,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
230,AT-27B,5,OSSM,39 56.40 N,070 53.00 W,2015-05-10T01:51:42Z,5,0000000000000100,449,ctd\at27b005.hex,0000000000000100,3,0000000000000100,May 10 2015 03:13:12,228.151,0000000000000100,226.28,39.93998,-70.88336,11.9347,0000000000000100,11.9358,0000000000000100,4.066435,0000000000000100,4.066663,0000000000000100,35.6122,35.6133,4.5799,0000000000000100,6.0364,-9999999,-9999999,0.1018,97.4869,0000000000000100,-9999999,-9999999,4.699,0000000000000100,0000000000000100,0.0325836568969161,0.0541068264282417,-9999999,0000000000000100,0000000000000100,0.482651100535396,2.64274085845181,5.16912768959436,<0.04,1.39529482758621,0000000000000100,0000000000000100,35.6078,0000000000000100,0000000000000100,2344.35321037452,0000000000000100,2148.55887064982,0000000000000100,-9999999,-9999999,-9999999,7.78884829385836,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
231,AT-27B,5,OSSM,39 56.40 N,070 53.00 W,2015-05-10T01:51:42Z,5,0000000000000100,449,ctd\at27b005.hex,0000000000000100,4,0000000000000100,May 10 2015 03:13:20,227.81,0000000000000100,225.941,39.93998,-70.88336,11.9243,0000000000000100,11.927,0000000000000100,4.065153,0000000000000100,4.065525,0000000000000100,35.6097,35.6108,4.5869,0000000000000100,6.03781,-9999999,-9999999,0.1031,97.4556,0000000000000100,-9999999,-9999999,4.674,0000000000000100,0000000000001000,0.0362616963150919,0.047496030810125,-9999999,0000000000000100,0000000000001000,0.567447352766211,4.262877960543,8.17068136390359,<0.04,1.05964137931034,0000000000000100,0000000000001000,35.607,0000000000000100,0000000000001000,2352.02609685698,0000000000000100,2157.04108262645,0000000000000100,-9999999,-9999999,-9999999,7.79030033228806,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicates,-9999999
232,AT-27B,5,OSSM,39 56.40 N,070 53.00 W,2015-05-10T01:51:42Z,5,0000000000000100,449,ctd\at27b005.hex,0000000000000100,5,0000000000000100,May 10 2015 03:22:45,17.714,0000000000000100,17.578,39.93998,-70.88336,12.352,0000000000000100,12.3679,0000000000000100,4.028936,0000000000000100,4.031007,0000000000000100,34.9452,34.9505,6.52,0000000000000100,6.00929,-9999999,-9999999,0.8299,81.2643,0000000000000100,-9999999,-9999999,6.591,0000000000000100,0000000000000100,4.16278615175073,1.27856846564997,-9999999,0000000000000100,0000000000000100,0.159966983938132,0.547316196980711,0.443081893004115,<0.04,1.2447775862069,0000000000000100,0000000000000100,34.9752,0000000000000100,0000000000000100,2326.96333260414,0000000000000100,2073.13197463305,0000000000000100,-9999999,-9999999,-9999999,7.94211102919255,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
233,AT-27B,5,OSSM,39 56.40 N,070 53.00 W,2015-05-10T01:51:42Z,5,0000000000000100,449,ctd\at27b005.hex,0000000000000100,5,0000000000000100,May 10 2015 03:22:45,17.714,0000000000000100,17.578,39.93998,-70.88336,12.352,0000000000000100,12.3679,0000000000000100,4.028936,0000000000000100,4.031007,0000000000000100,34.9452,34.9505,6.52,0000000000000100,6.00929,-9999999,-9999999,0.8299,81.2643,0000000000000100,-9999999,-9999999,6.591,0000000000000100,0000000000000100,4.42873669429575,3.1437940246066,-9999999,0000000000001001,0000000000000100,0.159966983938132,0.547316196980711,0.443081893004115,<0.04,1.2447775862069,0000000000000100,0000000000000100,34.9752,0000000000000100,0000000000000100,2326.96333260414,0000000000000100,2073.13197463305,0000000000000100,-9999999,-9999999,-9999999,7.94211102919255,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,dilution post-extraction after high reading
234,AT-27B,5,OSSM,39 56.40 N,070 53.00 W,2015-05-10T01:51:42Z,5,0000000000000100,449,ctd\at27b005.hex,0000000000000100,6,0000000000000100,May 10 2015 03:22:57,18.093,0000000000000100,17.954,39.93998,-70.88336,12.3259,0000000000000100,12.3405,0000000000000100,4.025867,0000000000000100,4.027705,0000000000000100,34.9397,34.9439,6.5076,0000000000000100,6.01276,-9999999,-9999999,0.8514,80.8281,0000000000000100,-9999999,-9999999,6.637,0000000000000100,0000000000000100,4.77202037332548,2.14314750060896,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,34.9559,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
235,AT-27B,5,OSSM,39 56.40 N,070 53.00 W,2015-05-10T01:51:42Z,5,0000000000000100,449,ctd\at27b005.hex,0000000000000100,6,0000000000000100,May 10 2015 03:22:57,18.093,0000000000000100,17.954,39.93998,-70.88336,12.3259,0000000000000100,12.3405,0000000000000100,4.025867,0000000000000100,4.027705,0000000000000100,34.9397,34.9439,6.5076,0000000000000100,6.01276,-9999999,-9999999,0.8514,80.8281,0000000000000100,-9999999,-9999999,6.637,0000000000000100,0000000000000100,5.01722300120387,3.27569177582483,-9999999,0000000000001001,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,34.9559,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,dilution post-extraction after high reading
236,AT-27B,5,OSSM,39 56.40 N,070 53.00 W,2015-05-10T01:51:42Z,5,0000000000000100,449,ctd\at27b005.hex,0000000000000100,7,0000000000000100,May 10 2015 03:24:58,6.737,0000000000000100,6.685,39.93998,-70.88336,12.7394,0000000000000100,12.7581,0000000000000100,4.042142,0000000000000100,4.049001,0000000000000100,34.7179,34.7665,7.3176,0000000000000100,5.96973,-9999999,-9999999,0.6466,85.0746,0000000000000100,-9999999,-9999999,7.413,0000000000000100,0000000000000100,1.26279353357368,0.293278715285445,-9999999,0000000000000100,0000000000000100,0.0788375966686496,0.03,<0.04,<0.04,1.48711034482759,0000000000000100,0000000000000100,34.5716,0000000000000100,0000000000000100,2304.33202274804,0000000000000100,2032.72768484744,0000000000000100,-9999999,-9999999,-9999999,7.98973137619404,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
237,AT-27B,5,OSSM,39 56.40 N,070 53.00 W,2015-05-10T01:51:42Z,5,0000000000000100,449,ctd\at27b005.hex,0000000000000100,8,0000000000000100,May 10 2015 03:25:08,6.801,0000000000000100,6.749,39.93999,-70.88336,12.665,0000000000000100,12.6903,0000000000000100,4.021364,0000000000000100,4.0264,0000000000000100,34.5871,34.6121,7.3595,0000000000000100,5.98383,-9999999,-9999999,0.6307,85.4139,0000000000000100,-9999999,-9999999,7.427,0000000000000100,0000000000001000,1.36276075878564,0.422975215026616,-9999999,0000000000000100,0000000000001000,0.0990053539559786,0.03,<0.04,<0.04,1.24427586206897,0000000000000100,0000000000001000,34.5724,0000000000000100,0000000000001000,2307.07883055414,0000000000000100,2031.05079835055,0000000000000100,-9999999,-9999999,-9999999,7.99191639442685,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicates,-9999999
