,Array,Platform,Node,Instrument,RefDes,Asset ID,Serial Number,deployment,gitHub changeDate,OOI changeDate,file,URL,changeType,dateRangeStart,dateRangeEnd,annotation
0,Coastal Pioneer,CP03ISSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP03ISSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00508,508,3,,2019-08-15 01:05:15.371,CGINS-DOSTAD-00508__20170821.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00508__20170821.csv,No errors found,2015-10-21 17:44:00,2016-05-14 13:45:00,
1,Global Southern Ocean,GS01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GS01SUMO-RII11-02-DOSTAD031,CGINS-DOSTAD-00508,508,4,,2019-08-15 01:05:15.371,CGINS-DOSTAD-00508__20170821.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00508__20170821.csv,No errors found,2018-12-04 17:10:40,,
2,Coastal Pioneer,CP04OSSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00508,508,5,,2019-08-15 01:05:15.371,CGINS-DOSTAD-00508__20170821.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00508__20170821.csv,No errors found,2016-10-12 14:26:00,2017-06-08 12:05:00,
0,Coastal Pioneer,CP04OSSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00512,512,3,#37,2019-08-15 01:05:04.528,CGINS-DOSTAD-00512__20150701.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00512__20150701.csv,File renamed with correct date ,2015-10-22 19:38:00,2016-05-13 17:18:00,
1,Coastal Pioneer,CP01CNSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP01CNSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00512,512,6,#37,2019-08-15 01:06:11.723,CGINS-DOSTAD-00512__20160606.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00512__20160606.csv,Missing file added,2016-10-13 18:36:00,2017-06-09 16:05:00,
2,Global Southern Ocean,GS01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GS01SUMO-RII11-02-DOSTAD032,CGINS-DOSTAD-00512,512,4,,2019-08-15 01:05:15.024,CGINS-DOSTAD-00512__20170821.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00512__20170821.csv,No errors found,2018-12-04 17:10:40,,
0,Coastal Pioneer,CP01CNSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP01CNSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00514,514,4,#37,2019-08-15 01:05:19.726,CGINS-DOSTAD-00514__20160427.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00514__20160427.csv,File renamed with correct date Calibration coefficients were modified,2015-10-23 18:49:00,2016-04-04 12:03:00,
1,Coastal Pioneer,CP03ISSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP03ISSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00514,514,5,#37,2019-08-15 01:05:19.726,CGINS-DOSTAD-00514__20160427.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00514__20160427.csv,File renamed with correct date Calibration coefficients were modified,2016-10-11 13:39:00,2017-06-15 15:56:00,
2,Global Southern Ocean,GS01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GS01SUMO-RII11-02-DOSTAD033,CGINS-DOSTAD-00514,514,4,,2019-08-15 01:04:50.699,CGINS-DOSTAD-00514__20170821.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00514__20170821.csv,No errors found,2018-12-04 17:10:40,,
0,Global Irminger Sea,GI03FLMA,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GI03FLMA-RIS01-03-DOSTAD000,CGINS-DOSTAD-00515,515,6,,2019-08-15 01:05:20.180,CGINS-DOSTAD-00515__20171213.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00515__20171213.csv,No errors found,2019-08-07 13:34:00,,
1,Coastal Pioneer,CP03ISSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP03ISSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00515,515,4,,2019-08-15 01:05:50.680,CGINS-DOSTAD-00515__20170220.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00515__20170220.csv,No errors found,2016-05-28 14:43:00,2016-10-15 12:14:00,
2,Coastal Pioneer,CP01CNSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP01CNSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00515,515,7,,2019-08-15 01:05:50.680,CGINS-DOSTAD-00515__20170220.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00515__20170220.csv,No errors found,2017-06-09 14:24:00,2017-11-01 20:33:00,
0,Coastal Pioneer,CP03ISSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP03ISSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00516,516,4,,2019-08-15 01:05:24.225,CGINS-DOSTAD-00516__20171213.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00516__20171213.csv,No errors found,2016-05-28 14:43:00,2016-10-15 12:14:00,
1,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD031,CGINS-DOSTAD-00516,516,5,,2019-08-15 01:05:24.225,CGINS-DOSTAD-00516__20171213.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00516__20171213.csv,No errors found,2018-06-08 17:21:00,2019-08-09 08:04:00,
2,Coastal Pioneer,CP01CNSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP01CNSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00516,516,7,,2019-08-15 01:05:24.225,CGINS-DOSTAD-00516__20171213.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00516__20171213.csv,No errors found,2017-06-09 14:24:00,2017-11-01 20:33:00,
0,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD032,CGINS-DOSTAD-00517,517,5,,2019-08-15 01:07:01.430,CGINS-DOSTAD-00517__20171213.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00517__20171213.csv,No errors found,2018-06-08 17:21:00,2019-08-09 08:04:00,
1,Coastal Pioneer,CP04OSSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00517,517,4,,2019-08-15 01:06:38.036,CGINS-DOSTAD-00517__20170220.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00517__20170220.csv,No errors found,2016-05-27 15:50:00,2016-10-12 17:12:00,
2,Coastal Pioneer,CP04OSSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00517,517,6,,2019-08-15 01:06:38.036,CGINS-DOSTAD-00517__20170220.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00517__20170220.csv,No errors found,2017-06-06 14:51:00,2017-11-02 14:15:00,
0,Coastal Pioneer,CP04OSSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00518,518,4,,2019-08-15 01:07:42.916,CGINS-DOSTAD-00518__20171213.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00518__20171213.csv,No errors found,2016-05-27 15:50:00,2016-10-12 17:12:00,
1,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD033,CGINS-DOSTAD-00518,518,5,,2019-08-15 01:07:42.916,CGINS-DOSTAD-00518__20171213.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00518__20171213.csv,No errors found,2018-06-08 17:21:00,2019-08-09 08:04:00,
2,Coastal Pioneer,CP04OSSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00518,518,6,,2019-08-15 01:07:42.916,CGINS-DOSTAD-00518__20171213.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00518__20171213.csv,No errors found,2017-06-06 14:51:00,2017-11-02 14:15:00,
0,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD033,CGINS-DOSTAD-00519,519,4,#37,2019-08-15 01:07:37.819,CGINS-DOSTAD-00519__20150701.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00519__20150701.csv,File renamed with correct date ,2017-08-05 18:17:00,2018-06-14 08:02:00,
