Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],CTD Filename,CTD File Flag,Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],"CTD Pressure, Digiquartz [db]",CTD Pressure Flag,"CTD Depth [salt water, m]",CTD Latitude [deg],CTD Longitude [deg],"CTD Temperature [ITS-90, deg C]",CTD Temperature 1 Flag,"CTD Temperature, 2 [ITS-90, deg C]",CTD Temperature 2 Flag,CTD Conductivity [S/m],CTD Conductivity 1 Flag,"CTD Conductivity, 2 [S/m]",CTD Conductivity 2 Flag,"CTD Salinity, Practical [PSU]","CTD Salinity, Practical, 2 [PSU]","CTD Oxygen, SBE 43 [ml/l]",CTD Oxygen Flag,"CTD Oxygen Saturation, Garcia & Gordon [ml/l]",CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,"CTD Beam Attenuation, WET Labs C-Star [1/m]","CTD Beam Transmission, WET Labs C-Star [%]",CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
AR-28B,3,-9999999,40 51.83 N,070 53.09 W,2018-04-04T00:04:17Z,3,0000000000000100,-9999999,D:\Data\ar28b003.hex,0000000000000100,9,0000000000000100,Apr 04 2018 00:20:13,2.175,0000000000000100,2.158,40.86382,-70.88484,4.9529,0000000000000100,4.9534,0000000000000100,3.130403,0000000000000100,3.130414,0000000000000100,32.5591,32.5588,7.793,0000000000000100,7.19783,-9999999,-9999999,13.5151,3.4092,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,3,-9999999,40 51.83 N,070 53.09 W,2018-04-04T00:04:17Z,3,0000000000000100,-9999999,D:\Data\ar28b003.hex,0000000000000100,10,0000000000000100,Apr 04 2018 00:20:22,2.064,0000000000000100,2.048,40.86382,-70.88484,4.954,0000000000000100,4.9546,0000000000000100,3.130494,0000000000000100,3.130531,0000000000000100,32.5591,32.559,7.7828,0000000000000100,7.19764,-9999999,-9999999,13.543,3.3854,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,4,-9999999,40 41.83 N,070 53.01 W,2018-04-04T01:56:45Z,4,0000000000000100,-9999999,D:\Data\ar28b004.hex,0000000000000100,1,0000000000000100,Apr 04 2018 02:04:56,61.013,0000000000000100,60.532,40.6972,-70.88348,4.7611,0000000000000100,4.7615,0000000000000100,3.143713,0000000000000100,3.14373,0000000000000100,32.8719,32.8717,6.8478,0000000000000100,7.21582,-9999999,-9999999,13.1075,3.7868,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,4,-9999999,40 41.83 N,070 53.01 W,2018-04-04T01:56:45Z,4,0000000000000100,-9999999,D:\Data\ar28b004.hex,0000000000000100,2,0000000000000100,Apr 04 2018 02:05:08,61.271,0000000000000100,60.788,40.6972,-70.88349,4.7611,0000000000000100,4.7615,0000000000000100,3.14374,0000000000000100,3.143758,0000000000000100,32.872,32.8718,6.8466,0000000000000100,7.2158,-9999999,-9999999,12.6016,4.2871,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,4,-9999999,40 41.83 N,070 53.01 W,2018-04-04T01:56:45Z,4,0000000000000100,-9999999,D:\Data\ar28b004.hex,0000000000000100,3,0000000000000100,Apr 04 2018 02:09:12,44.02,0000000000000100,43.675,40.69722,-70.8835,4.7593,0000000000000100,4.7593,0000000000000100,3.142895,0000000000000100,3.142885,0000000000000100,32.8729,32.8727,6.8378,0000000000000100,7.21608,-9999999,-9999999,12.6086,4.283,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,4,-9999999,40 41.83 N,070 53.01 W,2018-04-04T01:56:45Z,4,0000000000000100,-9999999,D:\Data\ar28b004.hex,0000000000000100,4,0000000000000100,Apr 04 2018 02:11:33,33.083,0000000000000100,32.825,40.69722,-70.8835,4.7571,0000000000000100,4.7575,0000000000000100,3.141908,0000000000000100,3.141966,0000000000000100,32.8691,32.8694,6.8724,0000000000000100,7.21663,-9999999,-9999999,16.4442,1.6401,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,4,-9999999,40 41.83 N,070 53.01 W,2018-04-04T01:56:45Z,4,0000000000000100,-9999999,D:\Data\ar28b004.hex,0000000000000100,5,0000000000000100,Apr 04 2018 02:11:40,33.077,0000000000000100,32.819,40.69722,-70.8835,4.7574,0000000000000100,4.7578,0000000000000100,3.142249,0000000000000100,3.142246,0000000000000100,32.8728,32.8724,6.8492,0000000000000100,7.2164,-9999999,-9999999,41.1516,0.1826,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,4,-9999999,40 41.83 N,070 53.01 W,2018-04-04T01:56:45Z,4,0000000000000100,-9999999,D:\Data\ar28b004.hex,0000000000000100,6,0000000000000100,Apr 04 2018 02:11:47,33.163,0000000000000100,32.904,40.69722,-70.8835,4.7567,0000000000000100,4.7572,0000000000000100,3.142078,0000000000000100,3.142112,0000000000000100,32.8715,32.8714,6.8641,0000000000000100,7.2166,-9999999,-9999999,55.262,-0.0762,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,4,-9999999,40 41.83 N,070 53.01 W,2018-04-04T01:56:45Z,4,0000000000000100,-9999999,D:\Data\ar28b004.hex,0000000000000100,7,0000000000000100,Apr 04 2018 02:14:16,19.069,0000000000000100,18.921,40.6972,-70.8835,5.0385,0000000000000100,5.0389,0000000000000100,3.160286,0000000000000100,3.160276,0000000000000100,32.8103,32.8099,7.4581,0000000000000100,7.17106,-9999999,-9999999,14.5101,2.6718,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,4,-9999999,40 41.83 N,070 53.01 W,2018-04-04T01:56:45Z,4,0000000000000100,-9999999,D:\Data\ar28b004.hex,0000000000000100,8,0000000000000100,Apr 04 2018 02:17:02,2.547,0000000000000100,2.528,40.69722,-70.88349,5.0412,0000000000000100,5.0412,0000000000000100,3.159734,0000000000000100,3.159723,0000000000000100,32.8097,32.8095,7.4482,0000000000000100,7.17064,-9999999,-9999999,10.7369,6.831,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,4,-9999999,40 41.83 N,070 53.01 W,2018-04-04T01:56:45Z,4,0000000000000100,-9999999,D:\Data\ar28b004.hex,0000000000000100,9,0000000000000100,Apr 04 2018 02:17:09,2.698,0000000000000100,2.677,40.69722,-70.88349,5.041,0000000000000100,5.0413,0000000000000100,3.159738,0000000000000100,3.159744,0000000000000100,32.8098,32.8096,7.4506,0000000000000100,7.17066,-9999999,-9999999,10.6355,7.0031,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,4,-9999999,40 41.83 N,070 53.01 W,2018-04-04T01:56:45Z,4,0000000000000100,-9999999,D:\Data\ar28b004.hex,0000000000000100,10,0000000000000100,Apr 04 2018 02:17:16,2.814,0000000000000100,2.793,40.69722,-70.8835,5.0407,0000000000000100,5.0408,0000000000000100,3.159728,0000000000000100,3.159716,0000000000000100,32.8099,32.8097,7.4468,0000000000000100,7.1707,-9999999,-9999999,10.6026,7.0624,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,5,-9999999,40 31.78 N,070 52.96 W,2018-04-04T04:02:22Z,5,0000000000000100,-9999999,D:\Data\ar28b005.hex,0000000000000100,1,0000000000000100,Apr 04 2018 04:08:52,70.621,0000000000000100,70.064,40.52956,-70.88259,5.1878,0000000000000100,5.188,0000000000000100,3.196019,0000000000000100,3.196054,0000000000000100,33.047,33.0471,6.7061,0000000000000100,7.13432,-9999999,-9999999,11.5923,5.5133,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,5,-9999999,40 31.78 N,070 52.96 W,2018-04-04T04:02:22Z,5,0000000000000100,-9999999,D:\Data\ar28b005.hex,0000000000000100,2,0000000000000100,Apr 04 2018 04:09:04,70.469,0000000000000100,69.914,40.52956,-70.88258,5.1882,0000000000000100,5.1886,0000000000000100,3.196053,0000000000000100,3.196089,0000000000000100,33.047,33.047,6.7038,0000000000000100,7.13425,-9999999,-9999999,11.668,5.4134,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,5,-9999999,40 31.78 N,070 52.96 W,2018-04-04T04:02:22Z,5,0000000000000100,-9999999,D:\Data\ar28b005.hex,0000000000000100,3,0000000000000100,Apr 04 2018 04:11:44,44.254,0000000000000100,43.908,40.52952,-70.8825,5.1649,0000000000000100,5.1639,0000000000000100,3.192311,0000000000000100,3.192198,0000000000000100,33.0404,33.0401,6.7157,0000000000000100,7.13851,-9999999,-9999999,13.5545,3.3769,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,5,-9999999,40 31.78 N,070 52.96 W,2018-04-04T04:02:22Z,5,0000000000000100,-9999999,D:\Data\ar28b005.hex,0000000000000100,4,0000000000000100,Apr 04 2018 04:13:50,33.991,0000000000000100,33.726,40.52952,-70.88247,4.9649,0000000000000100,4.9721,0000000000000100,3.168319,0000000000000100,3.169131,0000000000000100,32.9679,32.9701,6.8343,0000000000000100,7.1761,-9999999,-9999999,14.0498,2.9849,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,5,-9999999,40 31.78 N,070 52.96 W,2018-04-04T04:02:22Z,5,0000000000000100,-9999999,D:\Data\ar28b005.hex,0000000000000100,5,0000000000000100,Apr 04 2018 04:13:57,33.951,0000000000000100,33.687,40.52952,-70.88246,4.9871,0000000000000100,4.9868,0000000000000100,3.171031,0000000000000100,3.170879,0000000000000100,32.9772,32.9757,6.8137,0000000000000100,7.17186,-9999999,-9999999,13.5027,3.4232,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,5,-9999999,40 31.78 N,070 52.96 W,2018-04-04T04:02:22Z,5,0000000000000100,-9999999,D:\Data\ar28b005.hex,0000000000000100,6,0000000000000100,Apr 04 2018 04:16:15,15.356,0000000000000100,15.237,40.52952,-70.88246,5.3169,0000000000000100,5.3178,0000000000000100,3.193551,0000000000000100,3.193592,0000000000000100,32.9193,32.9189,7.0707,0000000000000100,7.11855,-9999999,-9999999,11.9306,5.0664,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,5,-9999999,40 31.78 N,070 52.96 W,2018-04-04T04:02:22Z,5,0000000000000100,-9999999,D:\Data\ar28b005.hex,0000000000000100,7,0000000000000100,Apr 04 2018 04:16:23,15.213,0000000000000100,15.095,40.52952,-70.88246,5.3174,0000000000000100,5.3178,0000000000000100,3.193589,0000000000000100,3.19361,0000000000000100,32.9193,32.9191,7.0666,0000000000000100,7.11847,-9999999,-9999999,11.4786,5.6782,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,5,-9999999,40 31.78 N,070 52.96 W,2018-04-04T04:02:22Z,5,0000000000000100,-9999999,D:\Data\ar28b005.hex,0000000000000100,8,0000000000000100,Apr 04 2018 04:18:31,2.382,0000000000000100,2.363,40.5295,-70.8823,5.325,0000000000000100,5.3248,0000000000000100,3.19372,0000000000000100,3.193679,0000000000000100,32.9197,32.9195,7.0601,0000000000000100,7.11716,-9999999,-9999999,10.7715,6.7695,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,5,-9999999,40 31.78 N,070 52.96 W,2018-04-04T04:02:22Z,5,0000000000000100,-9999999,D:\Data\ar28b005.hex,0000000000000100,9,0000000000000100,Apr 04 2018 04:18:39,2.5,0000000000000100,2.48,40.52948,-70.88228,5.3256,0000000000000100,5.3252,0000000000000100,3.193773,0000000000000100,3.193718,0000000000000100,32.9197,32.9195,7.0601,0000000000000100,7.11706,-9999999,-9999999,10.7598,6.7885,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,5,-9999999,40 31.78 N,070 52.96 W,2018-04-04T04:02:22Z,5,0000000000000100,-9999999,D:\Data\ar28b005.hex,0000000000000100,10,0000000000000100,Apr 04 2018 04:18:47,2.535,0000000000000100,2.515,40.52948,-70.88227,5.3255,0000000000000100,5.3257,0000000000000100,3.193762,0000000000000100,3.19376,0000000000000100,32.9197,32.9194,7.0579,0000000000000100,7.11708,-9999999,-9999999,10.9774,6.4426,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,6,PMUI,40 21.91 N,070 46.49 W,2018-04-05T19:28:40Z,6,0000000000000100,94,D:\Data\ar28b006.hex,0000000000000100,1,0000000000000100,Apr 05 2018 19:35:12,89.138,0000000000000100,88.433,40.36532,-70.77474,11.3803,0000000000000100,11.4062,0000000000000100,3.960358,0000000000000100,3.962672,0000000000000100,35.1578,35.1561,4.5253,0000000000000100,6.12476,-9999999,-9999999,21.7479,0.4397,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.516539904862579,5.21002782305868,5.4371478548319,0.088893312112788,1.03478327853127,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,1202,0000000000000010,1202,0000000000000010,-9999999,-9999999,-9999999,921,921,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,6,PMUI,40 21.91 N,070 46.49 W,2018-04-05T19:28:40Z,6,0000000000000100,94,D:\Data\ar28b006.hex,0000000000000100,2,0000000000000100,Apr 05 2018 19:35:42,89.344,0000000000000100,88.637,40.36531,-70.77476,11.5175,0000000000000100,11.5283,0000000000000100,3.97873,0000000000000100,3.980419,0000000000000100,35.2089,35.2153,4.4767,0000000000000100,6.10506,-9999999,-9999999,17.6403,1.244,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.57963266384778,6.7588182636125,7.10488340417244,0.117078996441233,0.864159459568788,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,1203,0000000000000010,1203,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,6,PMUI,40 21.91 N,070 46.49 W,2018-04-05T19:28:40Z,6,0000000000000100,94,D:\Data\ar28b006.hex,0000000000000100,3,0000000000000100,Apr 05 2018 19:37:30,69.171,0000000000000100,68.627,40.36524,-70.77469,6.2952,0000000000000100,6.3257,0000000000000100,3.316488,0000000000000100,3.320392,0000000000000100,33.3191,33.3327,6.5121,0000000000000100,6.93831,-9999999,-9999999,18.3181,1.0402,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,6,PMUI,40 21.91 N,070 46.49 W,2018-04-05T19:28:40Z,6,0000000000000100,94,D:\Data\ar28b006.hex,0000000000000100,4,0000000000000100,Apr 05 2018 19:43:08,10.107,0000000000000100,10.029,40.36488,-70.77481,6.0316,0000000000000100,6.032,0000000000000100,3.278519,0000000000000100,3.27856,0000000000000100,33.1819,33.182,6.7791,0000000000000100,6.98747,-9999999,-9999999,23.0886,0.312,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,"06/01
06/02","06/01
06/02",-9999999,0000000000000010,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1204,0000000000000010,1204,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,2 chl on same niskin
AR-28B,6,PMUI,40 21.91 N,070 46.49 W,2018-04-05T19:28:40Z,6,0000000000000100,94,D:\Data\ar28b006.hex,0000000000000100,5,0000000000000100,Apr 05 2018 19:43:17,9.969,0000000000000100,9.892,40.36487,-70.7748,6.0306,0000000000000100,6.0315,0000000000000100,3.278444,0000000000000100,3.278339,0000000000000100,33.1821,33.1801,6.786,0000000000000100,6.98762,-9999999,-9999999,22.5597,0.3556,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,"06/03
06/04","06/03
06/04",-9999999,0000000000000010,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1206,0000000000000010,1206,0000000000000010,-9999999,-9999999,-9999999,1205,1205,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,6,PMUI,40 21.91 N,070 46.49 W,2018-04-05T19:28:40Z,6,0000000000000100,94,D:\Data\ar28b006.hex,0000000000000100,6,0000000000000100,Apr 05 2018 19:45:50,4.506,0000000000000100,4.471,40.3647,-70.77483,6.0307,0000000000000100,6.031,0000000000000100,3.278174,0000000000000100,3.278199,0000000000000100,33.1817,33.1817,6.7444,0000000000000100,6.98762,-9999999,-9999999,14.3424,2.802,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,6,PMUI,40 21.91 N,070 46.49 W,2018-04-05T19:28:40Z,6,0000000000000100,94,D:\Data\ar28b006.hex,0000000000000100,7,0000000000000100,Apr 05 2018 19:45:58,4.384,0000000000000100,4.35,40.3647,-70.77483,6.031,0000000000000100,6.031,0000000000000100,3.27821,0000000000000100,3.27821,0000000000000100,33.1818,33.1819,6.7511,0000000000000100,6.98756,-9999999,-9999999,14.3662,3.2425,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,"06/05
06/06","06/05
06/06",-9999999,0000000000000010,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1223,0000000000000010,1223,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
