,Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
144,AR-31C,15,CS3,40 04.39 N,070 46.58 W,2018-11-06T20:26:23Z,15,0000000000000100,140,ar31c015.hex,0000000000000100,1,0000000000000100,Nov 06 2018 20:32:23,136.501,0000000000000100,135.409,40.0732,-70.77681,13.1257,0000000000000100,13.1302,0000000000000100,4.170361,0000000000000100,4.17078,0000000000000100,35.5293,35.5291,3.8365,0000000000000100,5.89248,-9999999.0,-9999999.0,0.2701,93.4699,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
145,AR-31C,16,CN,40 08.30 N,070 46.56 W,2018-11-06T21:15:58Z,16,0000000000000100,133,ar31c016.hex,0000000000000100,1,0000000000000100,Nov 06 2018 21:20:25,128.944,0000000000000100,127.915,40.13836,-70.77601,13.046,0000000000000100,13.0368,0000000000000100,4.161014,0000000000000100,4.160055,0000000000000100,35.5181,35.5175,3.8397,0000000000000100,5.90253,-9999999.0,-9999999.0,0.3383,91.8901,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
146,AR-31C,17,CS2,40 13.24 N,070 46.50 W,2018-11-06T22:12:36Z,17,0000000000000100,125,ar31c017.hex,0000000000000100,1,0000000000000100,Nov 06 2018 22:18:06,121.734,0000000000000100,120.763,40.22069,-70.77474,13.0619,0000000000000100,13.0611,0000000000000100,4.157519,0000000000000100,4.157422,0000000000000100,35.4729,35.4727,3.8082,0000000000000100,5.90226,-9999999.0,-9999999.0,0.4779,88.739,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
147,AR-31C,18,CS1,40 17.64 N,070 46.48 W,2018-11-06T23:06:08Z,18,0000000000000100,114,ar31c018.hex,0000000000000100,1,0000000000000100,Nov 06 2018 23:10:41,111.418,0000000000000100,110.531,40.294,-70.7747,13.4294,0000000000000100,13.4302,0000000000000100,4.164692,0000000000000100,4.164981,0000000000000100,35.2037,35.2057,3.8101,0000000000000100,5.86791,-9999999.0,-9999999.0,0.7514,82.874,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
148,AR-31C,19,UI,40 21.98 N,070 46.48 W,2018-11-07T00:01:42Z,19,0000000000000100,93,ar31c019.hex,0000000000000100,1,0000000000000100,Nov 07 2018 00:05:50,88.753,0000000000000100,88.051,40.36628,-70.77468,12.7557,0000000000000100,12.7611,0000000000000100,4.00465,0000000000000100,4.006703,0000000000000100,34.3092,34.3239,4.1049,0000000000000100,5.98303,-9999999.0,-9999999.0,0.8422,81.0138,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
149,AR-31C,20,PMUO,39 56.50 N,070 46.78 W,2018-11-07T16:39:27Z,20,0000000000000100,452,ar31c020.hex,0000000000000100,1,0000000000000100,Nov 07 2018 16:52:26,450.657,0000000000000100,446.72,39.94172,-70.77962,6.4086,0000000000000100,6.4041,0000000000000100,3.500962,0000000000000100,3.500502,0000000000000100,35.0727,35.0722,4.3842,0000000000000100,6.84025,-9999999.0,-9999999.0,0.2444,94.074,0000000000000100,-9999999,-9999999,4.518,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.964156364662715,8.45022920171995,12.6301690951871,<0.04,0.832091303915393,0000000000000100,0000000000000100,35.0777,0000000000000100,0000000000000100,1336,0000000000000010,1336,0000000000000010,-9999999,-9999999,-9999999,1335,1335,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
150,AR-31C,20,PMUO,39 56.50 N,070 46.78 W,2018-11-07T16:39:27Z,20,0000000000000100,452,ar31c020.hex,0000000000000100,2,0000000000000100,Nov 07 2018 16:52:35,450.331,0000000000000100,446.397,39.94171,-70.77964,6.4153,0000000000000100,6.4128,0000000000000100,3.501547,0000000000000100,3.501332,0000000000000100,35.0726,35.0727,4.3829,0000000000000100,6.8392,-9999999.0,-9999999.0,0.2412,94.1483,0000000000000100,-9999999,-9999999,4.524,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.0772,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
151,AR-31C,20,PMUO,39 56.50 N,070 46.78 W,2018-11-07T16:39:27Z,20,0000000000000100,452,ar31c020.hex,0000000000000100,3,0000000000000100,Nov 07 2018 16:58:53,203.526,0000000000000100,201.868,39.94172,-70.77968,10.4859,0000000000000100,10.4848,0000000000000100,3.897644,0000000000000100,3.897483,0000000000000100,35.3377,35.3372,3.0538,0000000000000100,6.23543,-9999999.0,-9999999.0,0.1606,96.0651,0000000000000100,-9999999,-9999999,3.16,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,1.19035440775238,9.7138817068611,18.314773908678,<0.04,0.766927527102742,0000000000000100,0000000000000100,35.3429,0000000000000100,0000000000000100,1337,0000000000000010,1337,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,O2 min
152,AR-31C,20,PMUO,39 56.50 N,070 46.78 W,2018-11-07T16:39:27Z,20,0000000000000100,452,ar31c020.hex,0000000000000100,4,0000000000000100,Nov 07 2018 16:59:05,203.576,0000000000000100,201.917,39.94172,-70.77969,10.4871,0000000000000100,10.4852,0000000000000100,3.897786,0000000000000100,3.897539,0000000000000100,35.338,35.3373,3.0543,0000000000000100,6.23526,-9999999.0,-9999999.0,0.1602,96.074,0000000000000100,-9999999,-9999999,3.164,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.988720858029918,7.31631304916807,13.3626680820435,<0.04,1.00652972184464,0000000000000100,0000000000000100,35.3419,0000000000000100,0000000000000100,1338,0000000000000010,1338,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
153,AR-31C,20,PMUO,39 56.50 N,070 46.78 W,2018-11-07T16:39:27Z,20,0000000000000100,452,ar31c020.hex,0000000000000100,5,0000000000000100,Nov 07 2018 17:02:02,127.837,0000000000000100,126.819,39.94171,-70.77968,12.6892,0000000000000100,12.6835,0000000000000100,4.128555,0000000000000100,4.127903,0000000000000100,35.5429,35.542,3.8963,0000000000000100,5.9451,-9999999.0,-9999999.0,0.1836,95.5142,0000000000000100,-9999999,-9999999,4.035,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.795275472763195,5.97502304169004,12.4723207219631,<0.04,0.384967543016278,0000000000000100,0000000000000100,35.5492,0000000000000100,0000000000000100,1339,0000000000000010,1339,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,salinity max
154,AR-31C,20,PMUO,39 56.50 N,070 46.78 W,2018-11-07T16:39:27Z,20,0000000000000100,452,ar31c020.hex,0000000000000100,6,0000000000000100,Nov 07 2018 17:02:17,128.078,0000000000000100,127.058,39.94171,-70.77968,12.6872,0000000000000100,12.681,0000000000000100,4.128369,0000000000000100,4.127689,0000000000000100,35.5429,35.5422,3.8982,0000000000000100,5.94534,-9999999.0,-9999999.0,0.185,95.4802,0000000000000100,-9999999,-9999999,4.036,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.5486,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
155,AR-31C,20,PMUO,39 56.50 N,070 46.78 W,2018-11-07T16:39:27Z,20,0000000000000100,452,ar31c020.hex,0000000000000100,7,0000000000000100,Nov 07 2018 17:07:25,8.156,0000000000000100,8.094,39.94172,-70.77964,14.2013,0000000000000100,14.1998,0000000000000100,4.010362,0000000000000100,4.010113,0000000000000100,33.1183,33.1172,6.0264,0000000000000100,5.85194,-9999999.0,-9999999.0,0.6288,85.4528,0000000000000100,-9999999,-9999999,6.221,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.115657822937247,0.0612927650028043,<0.04,<0.04,1.16793538441137,0000000000000100,0000000000000100,33.1234,0000000000000100,0000000000000100,1341,0000000000000010,1341,0000000000000010,-9999999,-9999999,-9999999,1340,1340,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
156,AR-31C,20,PMUO,39 56.50 N,070 46.78 W,2018-11-07T16:39:27Z,20,0000000000000100,452,ar31c020.hex,0000000000000100,8,0000000000000100,Nov 07 2018 17:07:32,8.097,0000000000000100,8.035,39.94172,-70.77964,14.1997,0000000000000100,14.1985,0000000000000100,4.010036,0000000000000100,4.009884,0000000000000100,33.1167,33.1163,6.0264,0000000000000100,5.85219,-9999999.0,-9999999.0,0.635,85.321,0000000000000100,-9999999,-9999999,6.206,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.190374823595823,0.441307908020191,<0.04,<0.04,0.575446275237874,0000000000000100,0000000000000100,33.1228,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1342,1342,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
157,AR-31C,999,-9999999,40 08.80 N,070 46.08 W,2018-11-02T13:43:00Z,999,0000000000000100,-9999999,ar31c999.hex,0000000000000100,1,0000000000000100,Nov 02 2018 13:43:08,0.1,0000000000000100,0.099,40.14666,-70.76796,17.726,0000000000000100,17.7429,0000000000000100,0.099934,0000000000000100,0.120066,0000000000000100,0.58,0.7021,0.0801,0000000000000100,6.63885,-9999999.0,-9999999.0,2.3357,55.7708,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
158,AR-31C,999,-9999999,40 08.80 N,070 46.08 W,2018-11-02T13:43:00Z,999,0000000000000100,-9999999,ar31c999.hex,0000000000000100,2,0000000000000100,Nov 02 2018 13:43:09,0.081,0000000000000100,0.08,40.14666,-70.76796,17.7396,0000000000000100,17.738,0000000000000100,0.099922,0000000000000100,0.120072,0000000000000100,0.5798,0.7022,0.08,0000000000000100,6.637,-9999999.0,-9999999.0,2.3355,55.7733,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
159,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,2,0000000000000100,Oct 21 2018 07:48:53,87.553,0000000000000100,86.861,40.36143,-70.88126,12.6525,0000000000000100,12.6571,0000000000000100,4.024285,0000000000000100,4.025224,0000000000000100,34.5921,34.5969,4.3366,0000000000000100,5.98519,-9999999.0,-9999999.0,0.5424,87.3197,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
160,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,4,0000000000000100,Oct 21 2018 07:49:07,87.472,0000000000000100,86.78,40.36143,-70.88127,12.6544,0000000000000100,12.6558,0000000000000100,4.02469,0000000000000100,4.025074,0000000000000100,34.5943,34.5966,4.3056,0000000000000100,5.98487,-9999999.0,-9999999.0,0.5391,87.3918,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
161,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,6,0000000000000100,Oct 21 2018 07:51:48,65.919,0000000000000100,65.402,40.36144,-70.88126,12.0349,0000000000000100,12.0336,0000000000000100,3.881485,0000000000000100,3.881262,0000000000000100,33.7864,33.7854,4.8299,0000000000000100,6.0935,-9999999.0,-9999999.0,0.1912,95.3317,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
162,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,8,0000000000000100,Oct 21 2018 07:51:59,64.796,0000000000000100,64.288,40.36143,-70.88125,12.0026,0000000000000100,11.9949,0000000000000100,3.874748,0000000000000100,3.873233,0000000000000100,33.7507,33.7429,4.8265,0000000000000100,6.099,-9999999.0,-9999999.0,0.1904,95.3509,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
163,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,10,0000000000000100,Oct 21 2018 07:54:49,45.588,0000000000000100,45.232,40.36146,-70.8813,15.3995,0000000000000100,15.4056,0000000000000100,4.174345,0000000000000100,4.174809,0000000000000100,33.5691,33.568,5.0664,0000000000000100,5.69742,-9999999.0,-9999999.0,0.1795,95.6128,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
164,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,12,0000000000000100,Oct 21 2018 07:55:29,45.117,0000000000000100,44.765,40.36146,-70.8813,15.3815,0000000000000100,15.3787,0000000000000100,4.172734,0000000000000100,4.171482,0000000000000100,33.5701,33.5613,5.0648,0000000000000100,5.69941,-9999999.0,-9999999.0,0.1741,95.7406,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
165,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,14,0000000000000100,Oct 21 2018 07:57:56,30.277,0000000000000100,30.042,40.36149,-70.8813,15.9004,0000000000000100,15.8983,0000000000000100,4.181195,0000000000000100,4.180821,0000000000000100,33.2121,33.2105,5.4733,0000000000000100,5.65373,-9999999.0,-9999999.0,0.4457,89.4545,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
166,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,16,0000000000000100,Oct 21 2018 07:58:09,30.398,0000000000000100,30.162,40.36151,-70.88131,15.8992,0000000000000100,15.8987,0000000000000100,4.180975,0000000000000100,4.180831,0000000000000100,33.211,33.2102,5.474,0000000000000100,5.6539,-9999999.0,-9999999.0,0.4474,89.4186,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
167,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,18,0000000000000100,Oct 21 2018 08:00:35,15.524,0000000000000100,15.405,40.36162,-70.8813,15.7377,0000000000000100,15.7376,0000000000000100,4.156721,0000000000000100,4.156672,0000000000000100,33.1367,33.1363,5.4636,0000000000000100,5.67448,-9999999.0,-9999999.0,0.4331,89.7377,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
168,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,20,0000000000000100,Oct 21 2018 08:00:52,16.204,0000000000000100,16.079,40.36164,-70.8813,15.7372,0000000000000100,15.737,0000000000000100,4.156589,0000000000000100,4.15651,0000000000000100,33.1356,33.1351,5.4659,0000000000000100,5.67457,-9999999.0,-9999999.0,0.4354,89.6865,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
169,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,22,0000000000000100,Oct 21 2018 08:03:27,4.651,0000000000000100,4.615,40.36167,-70.88134,15.7386,0000000000000100,15.7384,0000000000000100,4.156156,0000000000000100,4.156079,0000000000000100,33.135,33.1345,5.4693,0000000000000100,5.67443,-9999999.0,-9999999.0,0.4342,89.7141,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
170,AR-31A,1,-9999999,40 21.69 N,070 52.88 W,2018-10-21T07:43:43Z,1,0000000000000100,-9999999,ar31a001.hex,0000000000000100,24,0000000000000100,Oct 21 2018 08:03:47,4.214,0000000000000100,4.182,40.36166,-70.88134,15.7386,0000000000000100,15.7383,0000000000000100,4.15611,0000000000000100,4.156037,0000000000000100,33.1348,33.1343,5.464,0000000000000100,5.67445,-9999999.0,-9999999.0,0.433,89.7408,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
171,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,2,0000000000000100,Oct 21 2018 10:11:57,68.743,0000000000000100,68.202,40.51584,-70.88018,12.3597,0000000000000100,12.3595,0000000000000100,3.876246,0000000000000100,3.876157,0000000000000100,33.4427,33.442,4.4683,0000000000000100,6.06534,-9999999.0,-9999999.0,0.913,79.5917,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
172,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,4,0000000000000100,Oct 21 2018 10:12:09,68.379,0000000000000100,67.841,40.51586,-70.88015,12.3607,0000000000000100,12.3605,0000000000000100,3.876153,0000000000000100,3.876066,0000000000000100,33.441,33.4403,4.4668,0000000000000100,6.06527,-9999999.0,-9999999.0,0.9109,79.6349,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
