,Unnamed: 0,Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottle Position,Filename,File Flag,Rosette Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Chl (ug/l),Phaeo (ug/l),Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments,Chl Comments
151,151,AT30-01,12,GI02HYPM,59 59.98 N,039 28.96 W,2015-08-23T16:50:38Z,12,0000000000000100,9,ctd\at30_012.hex,0000000000000100,9,0000000000000100,Aug 23 2015 19:34:52,609.033,0000000000000100,602.405,60.0013,-39.48656,3.6889,0000000000000100,3.6882,0000000000000100,3.246054,0000000000000100,3.24598,0000000000000100,34.8914,34.8913,6.5964,0000000000000100,7.30494,-9999999,-9999999,0.0916,97.7354,0000000000000100,-9999999,-9999999,6.866,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,34.893,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
152,152,AT30-01,12,GI02HYPM,59 59.98 N,039 28.96 W,2015-08-23T16:50:38Z,12,0000000000000100,10,ctd\at30_012.hex,0000000000000100,10,0000000000000100,Aug 23 2015 19:39:36,405.234,0000000000000100,401.02,60.00134,-39.48674,3.9152,0000000000000100,3.9154,0000000000000100,3.258917,0000000000000100,3.258932,0000000000000100,34.9125,34.9124,6.4644,0000000000000100,7.26389,-9999999,-9999999,0.0931,97.6986,0000000000000100,-9999999,-9999999,6.719,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,34.915,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
153,153,AT30-01,12,GI02HYPM,59 59.98 N,039 28.96 W,2015-08-23T16:50:38Z,12,0000000000000100,11,ctd\at30_012.hex,0000000000000100,11,0000000000000100,Aug 23 2015 19:44:30,202.328,0000000000000100,200.322,60.00142,-39.4869,4.2887,0000000000000100,4.2878,0000000000000100,3.285706,0000000000000100,3.28562,0000000000000100,34.9421,34.942,6.3943,0000000000000100,7.19724,-9999999,-9999999,0.096,97.6291,0000000000000100,-9999999,-9999999,6.519,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,34.9449,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
154,154,AT30-01,12,GI02HYPM,59 59.98 N,039 28.96 W,2015-08-23T16:50:38Z,12,0000000000000100,12,ctd\at30_012.hex,0000000000000100,12,0000000000000100,Aug 23 2015 19:49:07,102.275,0000000000000100,101.286,60.00144,-39.48689,4.4792,0000000000000100,4.482,0000000000000100,3.295964,0000000000000100,3.2962,0000000000000100,34.9151,34.9149,6.5102,0000000000000100,7.16569,-9999999,-9999999,0.1009,97.5082,0000000000000100,-9999999,-9999999,6.755,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,34.9174,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
155,155,AT30-01,13,GI01SUMO,59 53.87 N,039 34.33 W,2015-08-23T21:20:25Z,13,0000000000000100,1,ctd\at30_013.hex,0000000000000100,1,0000000001000000,Aug 23 2015 22:52:52,1520.072,0000000000000100,1500.282,59.8994,-39.57607,3.621,0000000000000100,3.6217,0000000000000100,3.282602,0000000000000100,3.282626,0000000000000100,34.9319,34.9315,6.0508,0000000000000100,7.31501,-9999999,-9999999,0.0929,97.7046,0000000000000100,-9999999,-9999999,6.345,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,0.674243463102847,6.33701685240555,9.42826932809094,<0.04,0.657793282092155,0000000000000100,0000000000000100,34.936,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Trip depths corrected on 12 July 2016 (S.N. White),-9999999
156,156,AT30-01,13,GI01SUMO,59 53.87 N,039 34.33 W,2015-08-23T21:20:25Z,13,0000000000000100,2,ctd\at30_013.hex,0000000000000100,2,0000000001000000,Aug 23 2015 23:04:02,1013.099,0000000000000100,1001.114,59.89964,-39.5767,3.5799,0000000000000100,3.5803,0000000000000100,3.252972,0000000000000100,3.252998,0000000000000100,34.8788,34.8787,6.542,0000000000000100,7.32498,-9999999,-9999999,0.0907,97.7572,0000000000000100,-9999999,-9999999,6.805,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,34.8884,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Trip depths corrected on 12 July 2016 (S.N. White),-9999999
157,157,AT30-01,13,GI01SUMO,59 53.87 N,039 34.33 W,2015-08-23T21:20:25Z,13,0000000000000100,3,ctd\at30_013.hex,0000000000000100,3,0000000001000000,Aug 23 2015 23:13:52,505.625,0000000000000100,500.251,59.89989,-39.57731,3.8288,0000000000000100,3.8292,0000000000000100,3.25492,0000000000000100,3.254958,0000000000000100,34.9032,34.9033,6.4934,0000000000000100,7.27958,-9999999,-9999999,0.0911,97.7485,0000000000000100,-9999999,-9999999,6.757,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,0.767366066240558,7.25148019162816,12.9264956010589,<0.04,0.689259475540755,0000000000000100,0000000000000100,34.9115,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Trip depths corrected on 12 July 2016 (S.N. White),-9999999
158,158,AT30-01,13,GI01SUMO,59 53.87 N,039 34.33 W,2015-08-23T21:20:25Z,13,0000000000000100,4,ctd\at30_013.hex,0000000000000100,4,0000000001000000,Aug 23 2015 23:19:51,252.706,0000000000000100,250.172,59.90005,-39.57777,4.3431,0000000000000100,4.343,0000000000000100,3.293107,0000000000000100,3.293095,0000000000000100,34.9447,34.9446,6.4049,0000000000000100,7.18771,-9999999,-9999999,0.0948,97.6585,0000000000000100,-9999999,-9999999,6.645,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,34.9494,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Trip depths corrected on 12 July 2016 (S.N. White),-9999999
159,159,AT30-01,13,GI01SUMO,59 53.87 N,039 34.33 W,2015-08-23T21:20:25Z,13,0000000000000100,5,ctd\at30_013.hex,0000000000000100,5,0000000001000000,Aug 23 2015 23:24:58,129.92,0000000000000100,128.655,59.90025,-39.57827,5.1046,0000000000000100,5.1039,0000000000000100,3.361388,0000000000000100,3.361287,0000000000000100,35.0045,35.0041,6.3224,0000000000000100,7.05545,-9999999,-9999999,0.0978,97.5854,0000000000000100,-9999999,-9999999,6.571,0000000000000100,0000000000000100,0.00920452941574244,0.0200404197329651,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,35.0116,0000000000000100,0000000000000100,2312.47178957133,0000000000000100,2162.7092260173,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Trip depths corrected on 12 July 2016 (S.N. White),-9999999
160,160,AT30-01,13,GI01SUMO,59 53.87 N,039 34.33 W,2015-08-23T21:20:25Z,13,0000000000000100,6,ctd\at30_013.hex,0000000000000100,6,0000000001000000,Aug 23 2015 23:27:07,103.723,0000000000000100,102.72,59.90032,-39.57842,5.4085,0000000000000100,5.4044,0000000000000100,3.389678,0000000000000100,3.389272,0000000000000100,35.0262,35.0258,6.2997,0000000000000100,7.00397,-9999999,-9999999,0.0989,97.5584,0000000000000100,-9999999,-9999999,6.56,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,35.0303,0000000000000100,0000000000000100,2298.37492698144,0000000000001000,2145.51776066013,0000000000001000,-9999999,-9999999,-9999999,7.71920719691986,25,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Trip depths corrected on 12 July 2016 (S.N. White),-9999999
161,161,AT30-01,13,GI01SUMO,59 53.87 N,039 34.33 W,2015-08-23T21:20:25Z,13,0000000000000100,7,ctd\at30_013.hex,0000000000000100,7,0000000001000000,Aug 23 2015 23:29:37,83.868,0000000000000100,83.061,59.90036,-39.57859,5.5988,0000000000000100,5.5893,0000000000000100,3.404622,0000000000000100,3.403646,0000000000000100,35.0093,35.0081,6.3346,0000000000000100,6.97347,-9999999,-9999999,0.1073,97.3535,0000000000000100,-9999999,-9999999,6.588,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,35.01,0000000000000100,0000000000000100,2311.10710007954,0000000000000100,2160.83633734233,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Trip depths corrected on 12 July 2016 (S.N. White),-9999999
162,162,AT30-01,13,GI01SUMO,59 53.87 N,039 34.33 W,2015-08-23T21:20:25Z,13,0000000000000100,8,ctd\at30_013.hex,0000000000000100,8,0000000001000000,Aug 23 2015 23:32:42,40.564,0000000000000100,40.177,59.90046,-39.57882,7.5827,0000000000000100,7.5871,0000000000000100,3.570835,0000000000000100,3.571169,0000000000000100,34.8545,34.8537,6.6933,0000000000000100,6.66848,-9999999,-9999999,0.2121,94.8354,0000000000000100,-9999999,-9999999,6.992,0000000000000100,0000000000000100,0.427689968241721,0.115990021314809,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,34.8709,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Trip depths corrected on 12 July 2016 (S.N. White),-9999999
163,163,AT30-01,13,GI01SUMO,59 53.87 N,039 34.33 W,2015-08-23T21:20:25Z,13,0000000000000100,9,ctd\at30_013.hex,0000000000000100,9,0000000001000000,Aug 23 2015 23:34:50,20.56,0000000000000100,20.365,59.9005,-39.57892,8.4269,0000000000000100,8.4265,0000000000000100,3.650909,0000000000000100,3.650793,0000000000000100,34.8828,34.882,6.5339,0000000000000100,6.54193,-9999999,-9999999,0.2683,93.5121,0000000000000100,-9999999,-9999999,6.802,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,34.8869,0000000000000100,0000000000000100,2308.43637417226,0000000000000100,2112.76047660527,0000000000000100,-9999999,-9999999,-9999999,7.8335875674707,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Trip depths corrected on 12 July 2016 (S.N. White),-9999999
164,164,AT30-01,13,GI01SUMO,59 53.87 N,039 34.33 W,2015-08-23T21:20:25Z,13,0000000000000100,10,ctd\at30_013.hex,0000000000000100,10,0000000001000000,Aug 23 2015 23:36:33,13.564,0000000000000100,13.435,59.90056,-39.57906,8.4237,0000000000000100,8.4241,0000000000000100,3.650288,0000000000000100,3.650259,0000000000000100,34.8828,34.8821,6.527,0000000000000100,6.5424,-9999999,-9999999,0.2648,93.5935,0000000000000100,-9999999,-9999999,6.832,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,34.8857,0000000000000100,0000000000000100,2308.92684141783,0000000000000100,2116.64509398757,0000000000000100,-9999999,-9999999,-9999999,7.83319812108156,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Trip depths corrected on 12 July 2016 (S.N. White),-9999999
165,165,AT30-01,13,GI01SUMO,59 53.87 N,039 34.33 W,2015-08-23T21:20:25Z,13,0000000000000100,11,ctd\at30_013.hex,0000000000000100,11,0000000001000000,Aug 23 2015 23:38:21,3.872,0000000000000100,3.836,59.9006,-39.5792,8.4186,0000000000000100,8.4194,0000000000000100,3.649349,0000000000000100,3.649345,0000000000000100,34.8825,34.8818,6.5291,0000000000000100,6.54315,-9999999,-9999999,0.2703,93.4654,0000000000000100,-9999999,-9999999,6.837,0000000000000100,0000000000000100,0.394681922181169,0.0516298730968969,0000000000000100,0000000000000100,0.462926786751888,1.33652334194075,6.68545643880411,<0.04,1.30759514997514,0000000000000100,0000000000000100,34.8877,0000000000000100,0000000000000100,2310.43749825949,0000000000000100,2113.27001769216,0000000000000100,-9999999,-9999999,-9999999,7.83293799281981,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Trip depths corrected on 12 July 2016 (S.N. White),-9999999
