,Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
218,AR-24C,2,CNPM,40 08.21 N,070 46.48 W,2017-11-06T15:22:07Z,2,0000000000000100,133,ar24c002.hex,0000000000000100,4,0000000000000100,Nov 06 2017 15:32:53,48.713,0000000000000100,48.334,40.13674,-70.77465,18.7701,0000000000000100,18.7781,0000000000000100,4.674926,0000000000000100,4.674983,0000000000000100,35.046,35.0397,4.2779,0000000000000100,5.29241,-9999999,-9999999,7.9674,13.6739,0000000000000100,-9999999,-9999999,5.161,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,<0.009,0.341999643332949,0.439899410336455,<0.04,0.567,0000000000000100,0000000000000100,35.0564,-9999999,-9999999,1149,0000000000001149,1149,0000000000001149,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
219,AR-24C,2,CNPM,40 08.21 N,070 46.48 W,2017-11-06T15:22:07Z,2,0000000000000100,133,ar24c002.hex,0000000000000100,5,0000000000000100,Nov 06 2017 15:35:00,29.873,0000000000000100,29.641,40.13676,-70.77466,19.1052,0000000000000100,19.1069,0000000000000100,4.718322,0000000000000100,4.717934,0000000000000100,35.1326,35.1278,4.3367,0000000000000100,5.25679,-9999999,-9999999,8.9142,10.7709,0000000000000100,-9999999,-9999999,5.239,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,<0.009,<0.03,<0.04,<0.04,0.598,0000000000000100,0000000000000100,35.1368,-9999999,-9999999,1150,0000000000001150,1150,0000000000001150,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl max
220,AR-24C,2,CNPM,40 08.21 N,070 46.48 W,2017-11-06T15:22:07Z,2,0000000000000100,133,ar24c002.hex,0000000000000100,6,0000000000000100,Nov 06 2017 15:35:08,29.794,0000000000000100,29.563,40.13676,-70.77466,19.1046,0000000000000100,19.106,0000000000000100,4.718213,0000000000000100,4.717841,0000000000000100,35.1322,35.1279,4.3299,0000000000000100,5.25686,-9999999,-9999999,9.0222,10.4818,0000000000000100,-9999999,-9999999,5.237,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,35.137,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
221,AR-24C,2,CNPM,40 08.21 N,070 46.48 W,2017-11-06T15:22:07Z,2,0000000000000100,133,ar24c002.hex,0000000000000100,7,0000000000000100,Nov 06 2017 15:37:02,7.433,0000000000000100,7.376,40.13674,-70.77466,18.3929,0000000000000100,18.3857,0000000000000100,4.607796,0000000000000100,4.605725,0000000000000100,34.8143,34.8029,4.3682,0000000000000100,5.33744,-9999999,-9999999,9.7873,8.6568,0000000000000100,-9999999,-9999999,5.28,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,<0.009,0.182256863218186,0.132415886229622,<0.04,0.1305,0000000000000100,0000000000000100,34.9107,-9999999,-9999999,1152,0000000000001152,1152,0000000000001152,-9999999,-9999999,-9999999,1151,1151,0000000000001151,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
222,AR-24C,2,CNPM,40 08.21 N,070 46.48 W,2017-11-06T15:22:07Z,2,0000000000000100,133,ar24c002.hex,0000000000000100,8,0000000000000100,Nov 06 2017 15:37:11,7.758,0000000000000100,7.698,40.13674,-70.77466,18.2264,0000000000000100,18.2249,0000000000000100,4.583292,0000000000000100,4.582228,0000000000000100,34.7481,34.7404,4.3743,0000000000000100,5.35621,-9999999,-9999999,9.861,8.4988,0000000000000100,-9999999,-9999999,5.297,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,34.833,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
223,AR-24C,2,CNPM,40 08.21 N,070 46.48 W,2017-11-06T15:22:07Z,2,0000000000000100,133,ar24c002.hex,0000000000000100,9,0000000000000100,Nov 06 2017 15:38:01,2.591,0000000000000100,2.571,40.13674,-70.77466,17.9868,0000000000000100,18.0072,0000000000000100,4.543848,0000000000000100,4.54655,0000000000000100,34.6174,34.6232,4.4018,0000000000000100,5.38472,-9999999,-9999999,10.1551,7.8963,0000000000000100,-9999999,-9999999,B8,0000000000000010,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,<0.009,<0.03,0.0132084634061741,<0.04,0.378,0000000000000100,0000000000000100,A8,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1153,1153,0000000000001153,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
224,AR-24C,3,PMCO,40 05.77 N,070 53.01 W,2017-11-06T20:33:49Z,3,0000000000000100,146,ar24c003.hex,0000000000000100,1,0000000000000100,Nov 06 2017 20:40:04,142.927,0000000000000100,141.782,40.09617,-70.8835,13.4686,0000000000000100,13.4714,0000000000000100,4.218705,0000000000000100,4.218508,0000000000000100,35.6646,35.6602,3.0942,0000000000000100,5.84641,-9999999,-9999999,7.3672,15.8597,0000000000000100,-9999999,-9999999,3.806,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.5582614481409,4.3109108647078,10.5556468955949,<0.04,0.301,0000000000000100,0000000000000100,35.6676,-9999999,-9999999,1155,0000000000001155,1155,0000000000001155,-9999999,-9999999,-9999999,1154,1154,0000000000001154,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
225,AR-24C,3,PMCO,40 05.77 N,070 53.01 W,2017-11-06T20:33:49Z,3,0000000000000100,146,ar24c003.hex,0000000000000100,2,0000000000000100,Nov 06 2017 20:40:16,142.562,0000000000000100,141.42,40.09617,-70.88349,13.4753,0000000000000100,13.4766,0000000000000100,4.219353,0000000000000100,4.219017,0000000000000100,35.6647,35.6603,3.0962,0000000000000100,5.84562,-9999999,-9999999,7.3663,15.884,0000000000000100,-9999999,-9999999,3.805,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.624744422700587,4.64379766487983,11.5159573361082,<0.04,0.382,0000000000000100,0000000000000100,35.6688,-9999999,-9999999,1156,0000000000001156,1156,0000000000001156,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
226,AR-24C,3,PMCO,40 05.77 N,070 53.01 W,2017-11-06T20:33:49Z,3,0000000000000100,146,ar24c003.hex,0000000000000100,3,0000000000000100,Nov 06 2017 20:44:17,80.36,0000000000000100,79.728,40.09616,-70.8835,15.9182,0000000000000100,15.8596,0000000000000100,4.479492,0000000000000100,4.47247,0000000000000100,35.8376,35.8278,2.9219,0000000000000100,5.56183,-9999999,-9999999,8.9268,10.7588,0000000000000100,-9999999,-9999999,3.589,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.357834833659491,2.40043009850305,7.15849115504683,<0.04,0.502,0000000000000100,0000000000000100,35.8309,-9999999,-9999999,1157,0000000000001157,1157,0000000000001157,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
227,AR-24C,3,PMCO,40 05.77 N,070 53.01 W,2017-11-06T20:33:49Z,3,0000000000000100,146,ar24c003.hex,0000000000000100,4,0000000000000100,Nov 06 2017 20:44:29,80.295,0000000000000100,79.664,40.09616,-70.8835,15.9146,0000000000000100,15.8863,0000000000000100,4.479087,0000000000000100,4.475572,0000000000000100,35.8373,35.8314,2.9244,0000000000000100,5.56224,-9999999,-9999999,8.3699,12.5046,0000000000000100,-9999999,-9999999,3.587,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,35.8317,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
228,AR-24C,3,PMCO,40 05.77 N,070 53.01 W,2017-11-06T20:33:49Z,3,0000000000000100,146,ar24c003.hex,0000000000000100,5,0000000000000100,Nov 06 2017 20:48:06,34.933,0000000000000100,34.662,40.09616,-70.88349,18.6975,0000000000000100,18.7007,0000000000000100,4.65976,0000000000000100,4.659559,0000000000000100,34.9851,34.9807,4.2913,0000000000000100,5.30153,-9999999,-9999999,9.5281,9.2375,0000000000000100,-9999999,-9999999,5.279,0000000000000100,0000000000000100,03/01,03/01,-9999999,0000000000000010,0000000000000100,<0.009,0.0653980509194667,0.184089490114464,<0.04,0.543,0000000000000100,0000000000000100,35.0041,-9999999,-9999999,1158,0000000000001158,1158,0000000000001158,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl max
229,AR-24C,3,PMCO,40 05.77 N,070 53.01 W,2017-11-06T20:33:49Z,3,0000000000000100,146,ar24c003.hex,0000000000000100,6,0000000000000100,Nov 06 2017 20:48:16,34.851,0000000000000100,34.581,40.09616,-70.88349,18.6959,0000000000000100,18.6982,0000000000000100,4.659498,0000000000000100,4.659218,0000000000000100,34.9843,34.98,4.2922,0000000000000100,5.30171,-9999999,-9999999,8.2013,13.6687,0000000000000100,-9999999,-9999999,5.238,0000000000000100,0000000000000100,03/02,03/02,-9999999,0000000000000010,0000000000000100,<0.009,<0.03,0.171810613943809,<0.04,0.605,0000000000000100,0000000000000100,34.9878,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
230,AR-24C,3,PMCO,40 05.77 N,070 53.01 W,2017-11-06T20:33:49Z,3,0000000000000100,146,ar24c003.hex,0000000000000100,7,0000000000000100,Nov 06 2017 20:50:20,6.267,0000000000000100,6.219,40.09616,-70.88352,18.288,0000000000000100,18.2904,0000000000000100,4.595195,0000000000000100,4.594913,0000000000000100,34.7975,34.793,4.4119,0000000000000100,5.34841,-9999999,-9999999,9.9999,8.2453,0000000000000100,-9999999,-9999999,5.379,0000000000000100,0000000000000100,03/03,03/03,-9999999,0000000000000010,0000000000000100,0.0371522504892368,0.491021431493701,0.81184703433923,<0.04,0.323,0000000000000100,0000000000000100,34.8007,-9999999,-9999999,1160,0000000000001160,1160,0000000000001160,-9999999,-9999999,-9999999,1159,1159,0000000000001159,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
231,AR-24C,3,PMCO,40 05.77 N,070 53.01 W,2017-11-06T20:33:49Z,3,0000000000000100,146,ar24c003.hex,0000000000000100,8,0000000000000100,Nov 06 2017 20:50:28,6.325,0000000000000100,6.276,40.09616,-70.88352,18.2882,0000000000000100,18.2907,0000000000000100,4.595248,0000000000000100,4.594967,0000000000000100,34.7977,34.7932,4.4147,0000000000000100,5.34838,-9999999,-9999999,10.1111,7.9904,0000000000000100,-9999999,-9999999,5.323,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,34.8003,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
232,AR-24C,4,PMCI,40 13.64 N,070 53.01 W,2017-11-07T16:27:50Z,4,0000000000000100,125,ar24c004.hex,0000000000000100,1,0000000000000100,Nov 07 2017 16:33:23,122.114,0000000000000100,121.14,40.22737,-70.8835,14.6583,0000000000000100,14.6614,0000000000000100,4.32839,0000000000000100,4.328169,0000000000000100,35.5956,35.5907,2.9482,0000000000000100,5.71033,-9999999,-9999999,6.9224,17.7208,0000000000000100,-9999999,-9999999,3.737,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.53479686888454,5.65639535493617,10.0931425598335,<0.04,0.421,0000000000000100,0000000000000100,35.6013,-9999999,-9999999,1163,0000000000001163,1163,0000000000001163,-9999999,-9999999,-9999999,1162,1162,0000000000001162,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
233,AR-24C,4,PMCI,40 13.64 N,070 53.01 W,2017-11-07T16:27:50Z,4,0000000000000100,125,ar24c004.hex,0000000000000100,2,0000000000000100,Nov 07 2017 16:33:35,121.868,0000000000000100,120.896,40.22738,-70.8835,14.6576,0000000000000100,14.6601,0000000000000100,4.328336,0000000000000100,4.328082,0000000000000100,35.5958,35.5912,2.9564,0000000000000100,5.71041,-9999999,-9999999,7.1409,16.7763,0000000000000100,-9999999,-9999999,3.653,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,35.5961,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
234,AR-24C,4,PMCI,40 13.64 N,070 53.01 W,2017-11-07T16:27:50Z,4,0000000000000100,125,ar24c004.hex,0000000000000100,3,0000000000000100,Nov 07 2017 16:37:04,62.524,0000000000000100,62.034,40.2274,-70.8835,16.0123,0000000000000100,16.0175,0000000000000100,4.328258,0000000000000100,4.328812,0000000000000100,34.4105,34.411,4.0759,0000000000000100,5.60022,-9999999,-9999999,7.3343,15.9844,0000000000000100,-9999999,-9999999,5.04,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.149586692759296,0.897347026550715,1.66369406867846,<0.04,0.771,0000000000000100,0000000000000100,34.4632,-9999999,-9999999,1164,0000000000001164,1164,0000000000001164,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
235,AR-24C,4,PMCI,40 13.64 N,070 53.01 W,2017-11-07T16:27:50Z,4,0000000000000100,125,ar24c004.hex,0000000000000100,4,0000000000000100,Nov 07 2017 16:37:13,62.935,0000000000000100,62.441,40.2274,-70.8835,15.5459,0000000000000100,15.5906,0000000000000100,4.276127,0000000000000100,4.281238,0000000000000100,34.35,34.3569,4.0521,0000000000000100,5.65394,-9999999,-9999999,7.3544,15.9044,0000000000000100,-9999999,-9999999,4.999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.209225831702544,1.92656225413576,3.10390391952827,<0.04,0.5655,0000000000000100,0000000000000100,34.4424,-9999999,-9999999,1165,0000000000001165,1165,0000000000001165,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
236,AR-24C,4,PMCI,40 13.64 N,070 53.01 W,2017-11-07T16:27:50Z,4,0000000000000100,125,ar24c004.hex,0000000000000100,5,0000000000000100,Nov 07 2017 16:39:36,32.548,0000000000000100,32.295,40.2274,-70.88349,18.3413,0000000000000100,18.3455,0000000000000100,4.60781,0000000000000100,4.607566,0000000000000100,34.8495,34.8438,4.2958,0000000000000100,5.34139,-9999999,-9999999,7.6005,14.956,0000000000000100,-9999999,-9999999,5.257,0000000000000100,0000000000000100, 04/01 , 04/01 ,-9999999,0000000000000010,0000000000000100,<0.009,0.0664701501148678,0.0827887617065557,<0.04,0.733,0000000000000100,0000000000000100,34.857,-9999999,-9999999,1166,0000000000001166,1166,0000000000001166,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
237,AR-24C,4,PMCI,40 13.64 N,070 53.01 W,2017-11-07T16:27:50Z,4,0000000000000100,125,ar24c004.hex,0000000000000100,6,0000000000000100,Nov 07 2017 16:39:46,32.104,0000000000000100,31.855,40.2274,-70.88349,18.3705,0000000000000100,18.3784,0000000000000100,4.611406,0000000000000100,4.611892,0000000000000100,34.8553,34.8527,4.2811,0000000000000100,5.33827,-9999999,-9999999,7.4509,15.5254,0000000000000100,-9999999,-9999999,5.266,0000000000000100,0000000000000100, 04/02, 04/02,-9999999,0000000000000010,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,34.8607,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
238,AR-24C,4,PMCI,40 13.64 N,070 53.01 W,2017-11-07T16:27:50Z,4,0000000000000100,125,ar24c004.hex,0000000000000100,7,0000000000000100,Nov 07 2017 16:42:00,7.935,0000000000000100,7.874,40.2274,-70.8835,18.3095,0000000000000100,18.3101,0000000000000100,4.599305,0000000000000100,4.59877,0000000000000100,34.8135,34.8084,4.3203,0000000000000100,5.34573,-9999999,-9999999,7.3352,15.9827,0000000000000100,-9999999,-9999999,5.351,0000000000000100,0000000000000100, 04/03, 04/03,-9999999,0000000000000010,0000000000000100,<0.009,<0.03,<0.04,<0.04,0.884,0000000000000100,0000000000000100,34.8182,-9999999,-9999999,1168,0000000000001168,1168,0000000000001168,-9999999,-9999999,-9999999,1167,1167,0000000000001167,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
239,AR-24C,4,PMCI,40 13.64 N,070 53.01 W,2017-11-07T16:27:50Z,4,0000000000000100,125,ar24c004.hex,0000000000000100,8,0000000000000100,Nov 07 2017 16:42:11,7.635,0000000000000100,7.576,40.2274,-70.8835,18.3099,0000000000000100,18.3102,0000000000000100,4.599368,0000000000000100,4.598785,0000000000000100,34.8138,34.8085,4.3122,0000000000000100,5.34569,-9999999,-9999999,7.6644,14.7183,0000000000000100,-9999999,-9999999,5.324,0000000000000100,0000000000000100, 04/04, 04/04,-9999999,0000000000000010,0000000000000100,<0.009,<0.03,<0.04,<0.04,0.898,0000000000000100,0000000000000100,34.8285,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1169,1169,0000000000001169,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
240,AR-24C,4,PMCI,40 13.64 N,070 53.01 W,2017-11-07T16:27:50Z,4,0000000000000100,125,ar24c004.hex,0000000000000100,9,0000000000000100,Nov 07 2017 16:42:57,2.512,0000000000000100,2.493,40.22738,-70.88352,18.3034,0000000000000100,18.3056,0000000000000100,4.598226,0000000000000100,4.597985,0000000000000100,34.8116,34.8076,4.3158,0000000000000100,5.34641,-9999999,-9999999,7.7543,14.393,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
241,AR-24C,5,-9999999,40 22.01 N,070 46.56 W,2017-11-08T13:51:02Z,5,0000000000000100,-9999999,ar24c005.hex,0000000000000100,1,0000000000000100,Nov 08 2017 13:58:40,18.153,0000000000000100,18.012,40.36824,-70.77793,16.1962,0000000000000100,16.1926,0000000000000100,4.24374,0000000000000100,4.242341,0000000000000100,33.5214,33.512,4.5613,0000000000000100,5.61046,-9999999,-9999999,7.9024,13.8686,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
242,AR-24C,5,-9999999,40 22.01 N,070 46.56 W,2017-11-08T13:51:02Z,5,0000000000000100,-9999999,ar24c005.hex,0000000000000100,2,0000000000000100,Nov 08 2017 14:00:05,2.864,0000000000000100,2.842,40.36851,-70.7783,16.1249,0000000000000100,16.1272,0000000000000100,4.23105,0000000000000100,4.230708,0000000000000100,33.4752,33.4702,4.5738,0000000000000100,5.61986,-9999999,-9999999,7.5569,15.1224,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
243,AR-24C,6,-9999999,40 21.99 N,070 48.82 W,2017-11-08T14:35:53Z,6,0000000000000100,-9999999,ar24c006.hex,0000000000000100,1,0000000000000100,Nov 08 2017 14:43:22,18.296,0000000000000100,18.154,40.36774,-70.81516,16.5518,0000000000000100,16.5439,0000000000000100,4.306453,0000000000000100,4.304085,0000000000000100,33.7729,33.7588,4.5192,0000000000000100,5.56321,-9999999,-9999999,7.7834,14.2899,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
244,AR-24C,6,-9999999,40 21.99 N,070 48.82 W,2017-11-08T14:35:53Z,6,0000000000000100,-9999999,ar24c006.hex,0000000000000100,2,0000000000000100,Nov 08 2017 14:45:01,2.684,0000000000000100,2.664,40.36796,-70.81534,16.2596,0000000000000100,16.2613,0000000000000100,4.247522,0000000000000100,4.251053,0000000000000100,33.5073,33.5369,4.5966,0000000000000100,5.604,-9999999,-9999999,7.755,14.395,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
245,AR-24C,8,-9999999,40 21.82 N,070 52.97 W,2017-11-08T15:56:12Z,8,0000000000000100,-9999999,ar24c008.hex,0000000000000010,1,0000000000000100,Nov 08 2017 16:00:43,87.883,0000000000000100,87.188,40.36376,-70.88285,13.0635,0000000000000100,13.065,0000000000000100,4.032132,0000000000000100,4.03174,0000000000000100,34.2922,34.2871,3.5681,0000000000000100,5.94579,-9999999,-9999999,9.4223,9.4841,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
246,AR-24C,9,PMUI,40 21.91 N,070 46.50 W,2017-11-09T14:36:49Z,9,0000000000000100,93,ar24c009.hex,0000000000000100,1,0000000000000100,Nov 09 2017 14:41:08,90.786,0000000000000100,90.068,40.36516,-70.77499,14.031,0000000000000100,14.0339,0000000000000100,4.142304,0000000000000100,4.142132,0000000000000100,34.4553,34.4511,3.4284,0000000000000100,5.82369,-9999999,-9999999,7.5556,15.124,0000000000000100,-9999999,-9999999,4.238,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.496178082191781,7.53685734366968,6.66170828997572,<0.04,0.368,0000000000000100,0000000000000100,34.4597,-9999999,-9999999,1171,0000000000001171,1171,0000000000001171,-9999999,-9999999,-9999999,1170,1170,0000000000001170,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
247,AR-24C,9,PMUI,40 21.91 N,070 46.50 W,2017-11-09T14:36:49Z,9,0000000000000100,93,ar24c009.hex,0000000000000100,2,0000000000000100,Nov 09 2017 14:41:17,90.665,0000000000000100,89.948,40.36516,-70.77499,14.0368,0000000000000100,14.0308,0000000000000100,4.14288,0000000000000100,4.141779,0000000000000100,34.4555,34.4506,3.4409,0000000000000100,5.823,-9999999,-9999999,7.4801,15.4123,0000000000000100,-9999999,-9999999,4.219,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,0.553372994129158,8.83516946930041,7.88908428720083,<0.04,0.293,0000000000000100,0000000000001000,34.4595,-9999999,-9999999,1172,0000000000001172,1172,0000000000001172,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicate DIC/TA, S, O, N"
