,Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],CTD Filename,CTD File Flag,Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],"CTD Pressure, Digiquartz [db]",CTD Pressure Flag,"CTD Depth [salt water, m]",CTD Latitude [deg],CTD Longitude [deg],"CTD Temperature [ITS-90, deg C]",CTD Temperature 1 Flag,"CTD Temperature, 2 [ITS-90, deg C]",CTD Temperature 2 Flag,CTD Conductivity [S/m],CTD Conductivity 1 Flag,"CTD Conductivity, 2 [S/m]",CTD Conductivity 2 Flag,"CTD Salinity, Practical [PSU]","CTD Salinity, Practical, 2 [PSU]","CTD Oxygen, SBE 43 [ml/l]",CTD Oxygen Flag,"CTD Oxygen Saturation, Garcia & Gordon [ml/l]",CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,"CTD Beam Attenuation, WET Labs C-Star [1/m]","CTD Beam Transmission, WET Labs C-Star [%]",CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
28,AR18-B,1,Shelf Glider #339,40 02.48 N,070 36.97 W,2017-06-06T04:13:51Z,1,0000000000000100,155,D:\Data\ar18b001.hex,0000000000000100,3,0000000000000100,Jun 06 2017 04:24:36,100.328,0000000000000100,99.535,40.04136,-70.61614,12.5423,0000000000000100,12.5421,0000000000000100,4.097986,0000000000000100,4.09767,0000000000000100,35.3986,35.3958,4.1006,0000000000000100,5.96858,-9999999,-9999999,0.1072,97.3549,0000000000000100,-9999999,-9999999,5.116,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.4099,0000000000000100,0000000000001000,S3,00000000000000S3,S3,00000000000000S3,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicates S, O2"
29,AR18-B,1,Shelf Glider #339,40 02.48 N,070 36.97 W,2017-06-06T04:13:51Z,1,0000000000000100,155,D:\Data\ar18b001.hex,0000000000000100,4,0000000000000100,Jun 06 2017 04:28:37,44.773,0000000000000100,44.425,40.04135,-70.61628,11.4819,0000000000000100,11.4802,0000000000000100,3.912568,0000000000000100,3.911884,0000000000000100,34.609,34.6038,4.493,0000000000000100,6.1329,-9999999,-9999999,0.1479,96.3716,0000000000000100,-9999999,-9999999,5.593,0000000000000100,0000000000000100,01/02.,01/02.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.584,0000000000000100,0000000000000100,S4,00000000000000S4,S4,00000000000000S4,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
30,AR18-B,1,Shelf Glider #339,40 02.48 N,070 36.97 W,2017-06-06T04:13:51Z,1,0000000000000100,155,D:\Data\ar18b001.hex,0000000000000100,5,0000000000000100,Jun 06 2017 04:28:45,44.83,0000000000000100,44.481,40.04136,-70.61628,11.4909,0000000000000100,11.4907,0000000000000100,3.913595,0000000000000100,3.913542,0000000000000100,34.6106,34.6103,4.4909,0000000000000100,6.13167,-9999999,-9999999,0.1474,96.3823,0000000000000100,-9999999,-9999999,5.597,0000000000000100,0000000000001000,01/03.,01/03.,-9999999,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.5767,0000000000000100,0000000000001000,S5,00000000000000S5,S5,00000000000000S5,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicates S, O2, chl"
31,AR18-B,1,Shelf Glider #339,40 02.48 N,070 36.97 W,2017-06-06T04:13:51Z,1,0000000000000100,155,D:\Data\ar18b001.hex,0000000000000100,6,0000000000000100,Jun 06 2017 04:31:09,24.81,0000000000000100,24.619,40.04138,-70.61638,14.1237,0000000000000100,14.1418,0000000000000100,4.18119,0000000000000100,4.183095,0000000000000100,34.7605,34.7619,4.8667,0000000000000100,5.8018,-9999999,-9999999,0.4828,88.6302,0000000000000100,-9999999,-9999999,6.028,0000000000000100,0000000000000100,01/04.,01/04.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.7394,0000000000000100,0000000000000100,S6,00000000000000S6,S6,00000000000000S6,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl max
32,AR18-B,1,Shelf Glider #339,40 02.48 N,070 36.97 W,2017-06-06T04:13:51Z,1,0000000000000100,155,D:\Data\ar18b001.hex,0000000000000100,7,0000000000000100,Jun 06 2017 04:31:17,24.783,0000000000000100,24.592,40.04138,-70.61638,14.1196,0000000000000100,14.1315,0000000000000100,4.180483,0000000000000100,4.182333,0000000000000100,34.7576,34.7641,4.8617,0000000000000100,5.80238,-9999999,-9999999,0.4826,88.6352,0000000000000100,-9999999,-9999999,6.042,0000000000000100,0000000000001000,01/05.,01/05.,-9999999,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.7518,0000000000000100,0000000000001000,S7,00000000000000S7,S7,00000000000000S7,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicates S, O2, chl"
33,AR18-B,1,Shelf Glider #339,40 02.48 N,070 36.97 W,2017-06-06T04:13:51Z,1,0000000000000100,155,D:\Data\ar18b001.hex,0000000000000100,8,0000000000000100,Jun 06 2017 04:33:20,2.616,0000000000000100,2.596,40.0414,-70.61652,14.5874,0000000000000100,14.5871,0000000000000100,4.087657,0000000000000100,4.08683,0000000000000100,33.4976,33.4903,5.0912,0000000000000100,5.79298,-9999999,-9999999,0.4517,89.3201,0000000000000100,-9999999,-9999999,6.276,0000000000000100,0000000000000100,01/06.,01/06.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,33.5239,0000000000000100,0000000000000100,S8,00000000000000S8,S8,00000000000000S8,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
34,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,1,0000000000000100,Jun 06 2017 15:53:02,439.26,0000000000000100,435.435,39.94212,-70.88452,6.9865,0000000000000100,6.9872,0000000000000100,3.555231,0000000000000100,3.55507,0000000000000100,35.0895,35.087,3.3383,0000000000000100,6.74918,-9999999,-9999999,0.1869,95.4343,0000000000000100,-9999999,-9999999,4.325,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.784910847880299,8.75730788317028,14.2238824918925,<0.04,1.874,0000000000000100,0000000000000100,35.0933,0000000000000100,0000000000000100,254,0000000000000100,254,0000000000000010,-9999999,-9999999.0,-9999999.0,253,253,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
35,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,1,0000000000000100,Jun 06 2017 15:53:02,439.26,0000000000000100,435.435,39.94212,-70.88452,6.9865,0000000000000100,6.9872,0000000000000100,3.555231,0000000000000100,3.55507,0000000000000100,35.0895,35.087,3.3383,0000000000000100,6.74918,-9999999,-9999999,0.1869,95.4343,0000000000000100,-9999999,-9999999,4.325,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.989544887780549,10.0867510279314,16.5447619810225,<0.04,2.503,0000000000000100,0000000000000100,35.0933,0000000000000100,0000000000000100,254,0000000000000100,254,0000000000000010,-9999999,-9999999.0,-9999999.0,253,253,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
36,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,2,0000000000000100,Jun 06 2017 15:53:13,438.475,0000000000000100,434.657,39.94212,-70.88452,6.9873,0000000000000100,6.9926,0000000000000100,3.55528,0000000000000100,3.555535,0000000000000100,35.0896,35.087,3.3399,0000000000000100,6.74905,-9999999,-9999999,0.1914,95.3267,0000000000000100,-9999999,-9999999,4.22,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.57643391521197,3.58524227279172,6.01756760219402,0.18,2.246,0000000000000100,0000000000000100,35.0929,0000000000000100,0000000000000100,255,0000000000000100,255,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate DIC/TA
37,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,2,0000000000000100,Jun 06 2017 15:53:13,438.475,0000000000000100,434.657,39.94212,-70.88452,6.9873,0000000000000100,6.9926,0000000000000100,3.55528,0000000000000100,3.555535,0000000000000100,35.0896,35.087,3.3399,0000000000000100,6.74905,-9999999,-9999999,0.1914,95.3267,0000000000000100,-9999999,-9999999,4.22,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,1.25374376558603,13.7985562881044,22.3543646154462,<0.04,1.074,0000000000000100,0000000000000100,35.0929,0000000000000100,0000000000000100,255,0000000000000100,255,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate DIC/TA
38,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,3,0000000000000100,Jun 06 2017 16:01:37,169.923,0000000000000100,168.553,39.94214,-70.88452,12.2415,0000000000000100,12.2424,0000000000000100,4.086195,0000000000000100,4.086043,0000000000000100,35.5384,35.536,2.9404,0000000000000100,6.00069,-9999999,-9999999,0.0977,97.5872,0000000000000100,-9999999,-9999999,3.683,0000000000000100,0000000000000100,02/01.,02/01.,-9999999,0000000000000100,0000000000000100,0.516869077306733,4.04044360555792,6.67645842174801,0.223,1.444,0000000000000100,0000000000000100,35.5419,0000000000000100,0000000000000100,256,0000000000000100,256,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,salt max
39,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,3,0000000000000100,Jun 06 2017 16:01:37,169.923,0000000000000100,168.553,39.94214,-70.88452,12.2415,0000000000000100,12.2424,0000000000000100,4.086195,0000000000000100,4.086043,0000000000000100,35.5384,35.536,2.9404,0000000000000100,6.00069,-9999999,-9999999,0.0977,97.5872,0000000000000100,-9999999,-9999999,3.683,0000000000000100,0000000000000100,02/01.,02/01.,-9999999,0000000000000100,0000000000000100,0.748403366583541,5.52941992769034,13.2159633262602,<0.04,1.599,0000000000000100,0000000000000100,35.5419,0000000000000100,0000000000000100,256,0000000000000100,256,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,salt max
40,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,4,0000000000000100,Jun 06 2017 16:01:57,170.01,0000000000000100,168.639,39.94214,-70.88452,12.2382,0000000000000100,12.2369,0000000000000100,4.085885,0000000000000100,4.085517,0000000000000100,35.5384,35.5361,2.943,0000000000000100,6.00109,-9999999,-9999999,0.0977,97.5872,0000000000000100,-9999999,-9999999,3.685,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.5415,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
41,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,5,0000000000000100,Jun 06 2017 16:08:04,29.35,0000000000000100,29.123,39.94214,-70.88451,13.5162,0000000000000100,13.5475,0000000000000100,4.074172,0000000000000100,4.076499,0000000000000100,34.3056,34.2994,5.021,0000000000000100,5.89039,-9999999,-9999999,0.5073,88.0882,0000000000000100,-9999999,-9999999,6.202,0000000000000100,0000000000000100,02/02.,02/02.,-9999999,0000000000000100,0000000000000100,0.421757481296758,2.93328335460088,4.18502530327902,0.128,1.896,0000000000000100,0000000000000100,34.3121,0000000000000100,0000000000000100,257,0000000000000100,257,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl max
42,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,5,0000000000000100,Jun 06 2017 16:08:04,29.35,0000000000000100,29.123,39.94214,-70.88451,13.5162,0000000000000100,13.5475,0000000000000100,4.074172,0000000000000100,4.076499,0000000000000100,34.3056,34.2994,5.021,0000000000000100,5.89039,-9999999,-9999999,0.5073,88.0882,0000000000000100,-9999999,-9999999,6.202,0000000000000100,0000000000000100,02/02.,02/02.,-9999999,0000000000000100,0000000000000100,0.0470754364089776,0.646641145611796,<0.04,<0.04,2.012,0000000000000100,0000000000000100,34.3121,0000000000000100,0000000000000100,257,0000000000000100,257,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl max
43,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,6,0000000000000100,Jun 06 2017 16:08:16,28.419,0000000000000100,28.199,39.94214,-70.88452,13.5614,0000000000000100,13.5842,0000000000000100,4.078069,0000000000000100,4.079593,0000000000000100,34.302,34.2958,5.0259,0000000000000100,5.8851,-9999999,-9999999,0.522,87.7655,0000000000000100,-9999999,-9999999,6.208,0000000000000100,0000000000001000,02/03.,02/03.,-9999999,0000000000000100,0000000000001000,0.0883865336658354,<0.03,<0.04,<0.04,1.727,0000000000000100,0000000000001000,34.315,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicates O2, S, N, chl"
44,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,6,0000000000000100,Jun 06 2017 16:08:16,28.419,0000000000000100,28.199,39.94214,-70.88452,13.5614,0000000000000100,13.5842,0000000000000100,4.078069,0000000000000100,4.079593,0000000000000100,34.302,34.2958,5.0259,0000000000000100,5.8851,-9999999,-9999999,0.522,87.7655,0000000000000100,-9999999,-9999999,6.208,0000000000000100,0000000000001000,02/03.,02/03.,-9999999,0000000000000100,0000000000001000,0.0470754364089776,0.538158584999291,<0.04,<0.04,1.492,0000000000000100,0000000000001000,34.315,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicates O2, S, N, chl"
45,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,7,0000000000000100,Jun 06 2017 16:10:04,8.358,0000000000000100,8.294,39.94212,-70.88452,14.1334,0000000000000100,14.1316,0000000000000100,4.071789,0000000000000100,4.071178,0000000000000100,33.7441,33.7401,5.1101,0000000000000100,5.83731,-9999999,-9999999,0.4964,88.3285,0000000000000100,-9999999,-9999999,6.321,0000000000000100,0000000000000100,02/4.,02/4.,-9999999,0000000000000100,0000000000000100,0.0903079800498753,<0.03,<0.04,<0.04,1.656,0000000000000100,0000000000000100,33.7564,0000000000000100,0000000000000100,259,0000000000000100,259,0000000000000010,-9999999,-9999999.0,-9999999.0,258,258,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
46,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,7,0000000000000100,Jun 06 2017 16:10:04,8.358,0000000000000100,8.294,39.94212,-70.88452,14.1334,0000000000000100,14.1316,0000000000000100,4.071789,0000000000000100,4.071178,0000000000000100,33.7441,33.7401,5.1101,0000000000000100,5.83731,-9999999,-9999999,0.4964,88.3285,0000000000000100,-9999999,-9999999,6.321,0000000000000100,0000000000000100,02/4.,02/4.,-9999999,0000000000000100,0000000000000100,0.0317038653366584,0.475408868566567,<0.04,<0.04,1.452,0000000000000100,0000000000000100,33.7564,0000000000000100,0000000000000100,259,0000000000000100,259,0000000000000010,-9999999,-9999999.0,-9999999.0,258,258,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
47,AR18-B,2,OSPM,39 56.52 N,070 53.03 W,2017-06-06T15:40:32Z,2,0000000000000100,440,D:\Data\ar18b002.hex,0000000000000100,8,0000000000000100,Jun 06 2017 16:10:27,9.001,0000000000000100,8.932,39.94213,-70.88451,14.179,0000000000000100,14.1806,0000000000000100,4.078574,0000000000000100,4.078419,0000000000000100,33.7667,33.7639,5.1154,0000000000000100,5.83112,-9999999,-9999999,0.4986,88.2796,0000000000000100,-9999999,-9999999,6.311,0000000000000100,0000000000000100,02/05.,02/05.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,33.7594,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,260,260,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate pH
48,AR18-B,3,OSPM,39 50.83 N,070 43.71 W,2017-06-07T03:21:41Z,3,0000000000000100,825,D:\Data\ar18b003.hex,0000000000000100,1,0000000000000100,Jun 07 2017 03:35:11,506.325,0000000000000100,501.838,39.84722,-70.72856,6.001,0000000000000100,6.0029,0000000000000100,3.463898,0000000000000100,3.463859,0000000000000100,35.0484,35.046,3.8129,0000000000000100,6.90639,-9999999,-9999999,0.0902,97.7698,0000000000000100,-9999999,-9999999,4.794,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.051,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
49,AR18-B,3,OSPM,39 50.83 N,070 43.71 W,2017-06-07T03:21:41Z,3,0000000000000100,825,D:\Data\ar18b003.hex,0000000000000100,2,0000000000000100,Jun 07 2017 03:41:04,265.072,0000000000000100,262.876,39.8472,-70.72857,9.7012,0000000000000100,9.7029,0000000000000100,3.816552,0000000000000100,3.816502,0000000000000100,35.2459,35.2437,2.4923,0000000000000100,6.34587,-9999999,-9999999,0.0938,97.6807,0000000000000100,-9999999,-9999999,3.172,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.2499,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,O2 min
50,AR18-B,3,OSPM,39 50.83 N,070 43.71 W,2017-06-07T03:21:41Z,3,0000000000000100,825,D:\Data\ar18b003.hex,0000000000000100,3,0000000000000100,Jun 07 2017 03:41:17,263.951,0000000000000100,261.765,39.8472,-70.72856,9.7078,0000000000000100,9.71,0000000000000100,3.817186,0000000000000100,3.817139,0000000000000100,35.2465,35.2439,2.4921,0000000000000100,6.34493,-9999999,-9999999,0.0934,97.6915,0000000000000100,-9999999,-9999999,3.137,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.2522,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicates
51,AR18-B,3,OSPM,39 50.83 N,070 43.71 W,2017-06-07T03:21:41Z,3,0000000000000100,825,D:\Data\ar18b003.hex,0000000000000100,4,0000000000000100,Jun 07 2017 03:45:46,103.096,0000000000000100,102.282,39.84722,-70.72856,13.8924,0000000000000100,13.8923,0000000000000100,4.265803,0000000000000100,4.265878,0000000000000100,35.7296,35.7305,3.419,0000000000000100,5.79403,-9999999,-9999999,0.0969,97.6057,0000000000000100,-9999999,-9999999,4.273,0000000000000100,0000000000000100,03/01.,03/01.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.7432,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
52,AR18-B,3,OSPM,39 50.83 N,070 43.71 W,2017-06-07T03:21:41Z,3,0000000000000100,825,D:\Data\ar18b003.hex,0000000000000100,5,0000000000000100,Jun 07 2017 03:45:56,103.067,0000000000000100,102.253,39.84722,-70.72856,13.8888,0000000000000100,13.8854,0000000000000100,4.265354,0000000000000100,4.264783,0000000000000100,35.7288,35.7266,3.4288,0000000000000100,5.79449,-9999999,-9999999,0.097,97.6027,0000000000000100,-9999999,-9999999,4.263,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.7462,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicates
53,AR18-B,3,OSPM,39 50.83 N,070 43.71 W,2017-06-07T03:21:41Z,3,0000000000000100,825,D:\Data\ar18b003.hex,0000000000000100,6,0000000000000100,Jun 07 2017 03:51:00,31.072,0000000000000100,30.832,39.84722,-70.72856,15.1532,0000000000000100,15.1519,0000000000000100,4.281944,0000000000000100,4.280711,0000000000000100,34.7613,34.7512,4.7658,0000000000000100,5.68353,-9999999,-9999999,0.4507,89.3428,0000000000000100,-9999999,-9999999,5.917,0000000000000100,0000000000000100,03/02.,03/02.,-9999999,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.6842,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl max
54,AR18-B,3,OSPM,39 50.83 N,070 43.71 W,2017-06-07T03:21:41Z,3,0000000000000100,825,D:\Data\ar18b003.hex,0000000000000100,7,0000000000000100,Jun 07 2017 03:51:21,30.992,0000000000000100,30.753,39.84722,-70.72857,15.1293,0000000000000100,15.1366,0000000000000100,4.279707,0000000000000100,4.279005,0000000000000100,34.7622,34.7494,4.7765,0000000000000100,5.68619,-9999999,-9999999,0.4552,89.244,0000000000000100,-9999999,-9999999,5.909,0000000000000100,0000000000001000,03/03.,03/03.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.7044,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicates
55,AR18-B,3,OSPM,39 50.83 N,070 43.71 W,2017-06-07T03:21:41Z,3,0000000000000100,825,D:\Data\ar18b003.hex,0000000000000100,8,0000000000000100,Jun 07 2017 03:53:34,3.098,0000000000000100,3.074,39.8472,-70.72857,16.3698,0000000000000100,16.3718,0000000000000100,4.35111,0000000000000100,4.351081,0000000000000100,34.3269,34.3249,4.7319,0000000000000100,5.56413,-9999999,-9999999,0.3963,90.5664,0000000000000100,-9999999,-9999999,5.854,0000000000000100,0000000000000100,03/04.,03/04.,-9999999,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.3291,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
